ID;Rep;Digestibility;trait_class;CSplit
108308002880;1;75.18820889;(60, Inf];Test
108308002880;2;75.18820889;(60, Inf];Test
108308002880;3;75.18820889;(60, Inf];Test
108308002880;4;75.18820889;(60, Inf];Test
108308002884;1;60.66577644;(60, Inf];Test
108308002884;2;60.66577644;(60, Inf];Test
108308002884;3;60.66577644;(60, Inf];Test
108308002884;4;60.66577644;(60, Inf];Test
108308002902;1;77.15419524;(60, Inf];Test
108308002902;2;77.15419524;(60, Inf];Test
108308002902;3;77.15419524;(60, Inf];Test
108308002902;4;77.15419524;(60, Inf];Test
108308002920;1;32.73111657;(30,40];Test
108308002920;2;32.73111657;(30,40];Test
108308002920;3;32.73111657;(30,40];Test
108308002920;4;32.73111657;(30,40];Test
108308002930;1;56.28143188;(50,60];Test
108308002930;2;56.28143188;(50,60];Test
108308002930;3;56.28143188;(50,60];Test
108308002930;4;56.28143188;(50,60];Test
108308002946;1;68.78163229;(60, Inf];Test
108308002946;2;68.78163229;(60, Inf];Test
108308002946;3;68.78163229;(60, Inf];Test
108308002946;4;68.78163229;(60, Inf];Test
108308002978;1;45.74059669;(40,50];Test
108308002978;2;45.74059669;(40,50];Test
108308002978;3;45.74059669;(40,50];Test
108308002978;4;45.74059669;(40,50];Test
108308002982;1;53.77453242;(50,60];Test
108308002982;2;53.77453242;(50,60];Test
108308002982;3;53.77453242;(50,60];Test
108308002982;4;53.77453242;(50,60];Test
108308002992;1;31.74322432;(30,40];Test
108308002992;2;31.74322432;(30,40];Test
108308002992;3;31.74322432;(30,40];Test
108308002992;4;31.74322432;(30,40];Test
108308003006;1;43.17894211;(40,50];Test
108308003006;2;43.17894211;(40,50];Test
108308003006;3;43.17894211;(40,50];Test
108308003006;4;43.17894211;(40,50];Test
108308003020;1;17.74343515;[-Inf,30];Test
108308003020;2;17.74343515;[-Inf,30];Test
108308003020;3;17.74343515;[-Inf,30];Test
108308003020;4;17.74343515;[-Inf,30];Test
108308003026;1;45.98406587;(40,50];Test
108308003026;2;45.98406587;(40,50];Test
108308003026;3;45.98406587;(40,50];Test
108308003026;4;45.98406587;(40,50];Test
108308003038;1;34.46187701;(30,40];Test
108308003038;2;34.46187701;(30,40];Test
108308003038;3;34.46187701;(30,40];Test
108308003038;4;34.46187701;(30,40];Test
108308003044;1;27.92706798;[-Inf,30];Test
108308003044;2;27.92706798;[-Inf,30];Test
108308003044;3;27.92706798;[-Inf,30];Test
108308003044;4;27.92706798;[-Inf,30];Test
108308003068;1;30.19658676;(30,40];Test
108308003068;2;30.19658676;(30,40];Test
108308003068;3;30.19658676;(30,40];Test
108308003068;4;30.19658676;(30,40];Test
108308003080;1;11.35830431;[-Inf,30];Test
108308003080;2;11.35830431;[-Inf,30];Test
108308003080;3;11.35830431;[-Inf,30];Test
108308003080;4;11.35830431;[-Inf,30];Test
108308003092;1;41.10841147;(40,50];Test
108308003092;2;41.10841147;(40,50];Test
108308003092;3;41.10841147;(40,50];Test
108308003092;4;41.10841147;(40,50];Test
108308003111;1;32.15745562;(30,40];Test
108308003111;2;32.15745562;(30,40];Test
108308003111;3;32.15745562;(30,40];Test
108308003111;4;32.15745562;(30,40];Test
108308003127;1;33.01603376;(30,40];Test
108308003127;2;33.01603376;(30,40];Test
108308003127;3;33.01603376;(30,40];Test
108308003127;4;33.01603376;(30,40];Test
108308003147;1;22.15372487;[-Inf,30];Test
108308003147;2;22.15372487;[-Inf,30];Test
108308003147;3;22.15372487;[-Inf,30];Test
108308003147;4;22.15372487;[-Inf,30];Test
108308003159;1;7.695392614;[-Inf,30];Test
108308003159;2;7.695392614;[-Inf,30];Test
108308003159;3;7.695392614;[-Inf,30];Test
108308003159;4;7.695392614;[-Inf,30];Test
108308003163;1;14.64192639;[-Inf,30];Test
108308003163;2;14.64192639;[-Inf,30];Test
108308003163;3;14.64192639;[-Inf,30];Test
108308003163;4;14.64192639;[-Inf,30];Test
108308003167;1;48.86939443;(40,50];Test
108308003167;2;48.86939443;(40,50];Test
108308003167;3;48.86939443;(40,50];Test
108308003167;4;48.86939443;(40,50];Test
108308003173;1;50.06897373;(50,60];Test
108308003173;2;50.06897373;(50,60];Test
108308003173;3;50.06897373;(50,60];Test
108308003173;4;50.06897373;(50,60];Test
108308003193;1;57.84980136;(50,60];Test
108308003193;2;57.84980136;(50,60];Test
108308003193;3;57.84980136;(50,60];Test
108308003193;4;57.84980136;(50,60];Test
108308003195;1;48.19766632;(40,50];Test
108308003195;2;48.19766632;(40,50];Test
108308003195;3;48.19766632;(40,50];Test
108308003195;4;48.19766632;(40,50];Test
108308003215;1;53.32392811;(50,60];Test
108308003215;2;53.32392811;(50,60];Test
108308003215;3;53.32392811;(50,60];Test
108308003215;4;53.32392811;(50,60];Test
108308003229;1;56.99933175;(50,60];Test
108308003229;2;56.99933175;(50,60];Test
108308003229;3;56.99933175;(50,60];Test
108308003229;4;56.99933175;(50,60];Test
108308003235;1;38.72734477;(30,40];Test
108308003235;2;38.72734477;(30,40];Test
108308003235;3;38.72734477;(30,40];Test
108308003235;4;38.72734477;(30,40];Test
108308003259;1;25.87864465;[-Inf,30];Test
108308003259;2;25.87864465;[-Inf,30];Test
108308003259;3;25.87864465;[-Inf,30];Test
108308003259;4;25.87864465;[-Inf,30];Test
108308003267;1;23.16448147;[-Inf,30];Test
108308003267;2;23.16448147;[-Inf,30];Test
108308003267;3;23.16448147;[-Inf,30];Test
108308003267;4;23.16448147;[-Inf,30];Test
108308003269;1;28.12510117;[-Inf,30];Test
108308003269;2;28.12510117;[-Inf,30];Test
108308003269;3;28.12510117;[-Inf,30];Test
108308003269;4;28.12510117;[-Inf,30];Test
108308003271;1;40.74869261;(40,50];Test
108308003271;2;40.74869261;(40,50];Test
108308003271;3;40.74869261;(40,50];Test
108308003271;4;40.74869261;(40,50];Test
108308003279;1;36.88114757;(30,40];Test
108308003279;2;36.88114757;(30,40];Test
108308003279;3;36.88114757;(30,40];Test
108308003279;4;36.88114757;(30,40];Test
108308003285;1;20.35702489;[-Inf,30];Test
108308003285;2;20.35702489;[-Inf,30];Test
108308003285;3;20.35702489;[-Inf,30];Test
108308003285;4;20.35702489;[-Inf,30];Test
108308003291;1;61.90673155;(60, Inf];Test
108308003291;2;61.90673155;(60, Inf];Test
108308003291;3;61.90673155;(60, Inf];Test
108308003291;4;61.90673155;(60, Inf];Test
108308003295;1;49.91235274;(40,50];Test
108308003295;2;49.91235274;(40,50];Test
108308003295;3;49.91235274;(40,50];Test
108308003295;4;49.91235274;(40,50];Test
108308003303;1;14.44447831;[-Inf,30];Test
108308003303;2;14.44447831;[-Inf,30];Test
108308003303;3;14.44447831;[-Inf,30];Test
108308003303;4;14.44447831;[-Inf,30];Test
108308003321;1;42.99915191;(40,50];Test
108308003321;2;42.99915191;(40,50];Test
108308003321;3;42.99915191;(40,50];Test
108308003321;4;42.99915191;(40,50];Test
108308003325;1;58.92380621;(50,60];Test
108308003325;2;58.92380621;(50,60];Test
108308003325;3;58.92380621;(50,60];Test
108308003325;4;58.92380621;(50,60];Test
108308003327;1;74.60153262;(60, Inf];Test
108308003327;2;74.60153262;(60, Inf];Test
108308003327;3;74.60153262;(60, Inf];Test
108308003327;4;74.60153262;(60, Inf];Test
108308003343;1;81.38015797;(60, Inf];Test
108308003343;2;81.38015797;(60, Inf];Test
108308003343;3;81.38015797;(60, Inf];Test
108308003343;4;81.38015797;(60, Inf];Test
108308003351;1;16.03254708;[-Inf,30];Test
108308003351;2;16.03254708;[-Inf,30];Test
108308003351;3;16.03254708;[-Inf,30];Test
108308003351;4;16.03254708;[-Inf,30];Test
108308003369;1;51.72318343;(50,60];Test
108308003369;2;51.72318343;(50,60];Test
108308003369;3;51.72318343;(50,60];Test
108308003369;4;51.72318343;(50,60];Test
108308003385;1;8.019871178;[-Inf,30];Test
108308003385;2;8.019871178;[-Inf,30];Test
108308003385;3;8.019871178;[-Inf,30];Test
108308003385;4;8.019871178;[-Inf,30];Test
108308003431;1;59.09338818;(50,60];Test
108308003431;2;59.09338818;(50,60];Test
108308003431;3;59.09338818;(50,60];Test
108308003431;4;59.09338818;(50,60];Test
108308003437;1;62.01064416;(60, Inf];Test
108308003437;2;62.01064416;(60, Inf];Test
108308003437;3;62.01064416;(60, Inf];Test
108308003437;4;62.01064416;(60, Inf];Test
108308003463;1;34.21138431;(30,40];Test
108308003463;2;34.21138431;(30,40];Test
108308003463;3;34.21138431;(30,40];Test
108308003463;4;34.21138431;(30,40];Test
108308003473;1;34.30369363;(30,40];Test
108308003473;2;34.30369363;(30,40];Test
108308003473;3;34.30369363;(30,40];Test
108308003473;4;34.30369363;(30,40];Test
108308003479;1;39.46409497;(30,40];Test
108308003479;2;39.46409497;(30,40];Test
108308003479;3;39.46409497;(30,40];Test
108308003479;4;39.46409497;(30,40];Test
108308003481;1;56.83147901;(50,60];Test
108308003481;2;56.83147901;(50,60];Test
108308003481;3;56.83147901;(50,60];Test
108308003481;4;56.83147901;(50,60];Test
108308003501;1;70.70571386;(60, Inf];Test
108308003501;2;70.70571386;(60, Inf];Test
108308003501;3;70.70571386;(60, Inf];Test
108308003501;4;70.70571386;(60, Inf];Test
108308003503;1;62.08232648;(60, Inf];Test
108308003503;2;62.08232648;(60, Inf];Test
108308003503;3;62.08232648;(60, Inf];Test
108308003503;4;62.08232648;(60, Inf];Test
108308003529;1;0.848038074;[-Inf,30];Test
108308003529;2;0.848038074;[-Inf,30];Test
108308003529;3;0.848038074;[-Inf,30];Test
108308003529;4;0.848038074;[-Inf,30];Test
108308003539;1;49.34491937;(40,50];Test
108308003539;2;49.34491937;(40,50];Test
108308003539;3;49.34491937;(40,50];Test
108308003539;4;49.34491937;(40,50];Test
108308003549;1;16.96778391;[-Inf,30];Test
108308003549;2;16.96778391;[-Inf,30];Test
108308003549;3;16.96778391;[-Inf,30];Test
108308003549;4;16.96778391;[-Inf,30];Test
108308003585;1;58.97083481;(50,60];Test
108308003585;2;58.97083481;(50,60];Test
108308003585;3;58.97083481;(50,60];Test
108308003585;4;58.97083481;(50,60];Test
108308003603;1;50.06624091;(50,60];Test
108308003603;2;50.06624091;(50,60];Test
108308003603;3;50.06624091;(50,60];Test
108308003603;4;50.06624091;(50,60];Test
108308003619;1;12.12142131;[-Inf,30];Test
108308003619;2;12.12142131;[-Inf,30];Test
108308003619;3;12.12142131;[-Inf,30];Test
108308003619;4;12.12142131;[-Inf,30];Test
108308003631;1;39.11506863;(30,40];Test
108308003631;2;39.11506863;(30,40];Test
108308003631;3;39.11506863;(30,40];Test
108308003631;4;39.11506863;(30,40];Test
108308003639;1;76.53650809;(60, Inf];Test
108308003639;2;76.53650809;(60, Inf];Test
108308003639;3;76.53650809;(60, Inf];Test
108308003639;4;76.53650809;(60, Inf];Test
108308003643;1;28.29073066;[-Inf,30];Test
108308003643;2;28.29073066;[-Inf,30];Test
108308003643;3;28.29073066;[-Inf,30];Test
108308003643;4;28.29073066;[-Inf,30];Test
108308004475;1;0;[-Inf,30];Test
108308004475;2;0;[-Inf,30];Test
108308004475;3;0;[-Inf,30];Test
108308004475;4;0;[-Inf,30];Test
108308004376;1;43.39995732;(40,50];Test
108308004376;2;43.39995732;(40,50];Test
108308004376;3;43.39995732;(40,50];Test
108308004376;4;43.39995732;(40,50];Test
108308004390;1;57.93051104;(50,60];Test
108308004390;2;57.93051104;(50,60];Test
108308004390;3;57.93051104;(50,60];Test
108308004390;4;57.93051104;(50,60];Test
108308004398;1;31.22826053;(30,40];Test
108308004398;2;31.22826053;(30,40];Test
108308004398;3;31.22826053;(30,40];Test
108308004398;4;31.22826053;(30,40];Test
108308004406;1;24.49459797;[-Inf,30];Test
108308004406;2;24.49459797;[-Inf,30];Test
108308004406;3;24.49459797;[-Inf,30];Test
108308004406;4;24.49459797;[-Inf,30];Test
108308004414;1;50.84891489;(50,60];Test
108308004414;2;50.84891489;(50,60];Test
108308004414;3;50.84891489;(50,60];Test
108308004414;4;50.84891489;(50,60];Test
108308004416;1;45.62332547;(40,50];Test
108308004416;2;45.62332547;(40,50];Test
108308004416;3;45.62332547;(40,50];Test
108308004416;4;45.62332547;(40,50];Test
108308004420;1;53.49893122;(50,60];Test
108308004420;2;53.49893122;(50,60];Test
108308004420;3;53.49893122;(50,60];Test
108308004420;4;53.49893122;(50,60];Test
108308004426;1;58.31948145;(50,60];Test
108308004426;2;58.31948145;(50,60];Test
108308004426;3;58.31948145;(50,60];Test
108308004426;4;58.31948145;(50,60];Test
108308004432;1;49.91536782;(40,50];Test
108308004432;2;49.91536782;(40,50];Test
108308004432;3;49.91536782;(40,50];Test
108308004432;4;49.91536782;(40,50];Test
108308004437;1;59.28084484;(50,60];Test
108308004437;2;59.28084484;(50,60];Test
108308004437;3;59.28084484;(50,60];Test
108308004437;4;59.28084484;(50,60];Test
108308004437;5;59.28084484;(50,60];Test
108308004437;6;59.28084484;(50,60];Test
108308004437;7;59.28084484;(50,60];Test
108308004437;8;59.28084484;(50,60];Test
108308004445;1;39.87476603;(30,40];Test
108308004445;2;39.87476603;(30,40];Test
108308004445;3;39.87476603;(30,40];Test
108308004445;4;39.87476603;(30,40];Test
108308004453;1;29.53150473;[-Inf,30];Test
108308004453;2;29.53150473;[-Inf,30];Test
108308004453;3;29.53150473;[-Inf,30];Test
108308004453;4;29.53150473;[-Inf,30];Test
108308004463;1;63.02473057;(60, Inf];Test
108308004463;2;63.02473057;(60, Inf];Test
108308004463;3;63.02473057;(60, Inf];Test
108308004463;4;63.02473057;(60, Inf];Test
108308004491;1;64.56578579;(60, Inf];Test
108308004491;2;64.56578579;(60, Inf];Test
108308004491;3;64.56578579;(60, Inf];Test
108308004491;4;64.56578579;(60, Inf];Test
108308004503;1;58.40714933;(50,60];Test
108308004503;2;58.40714933;(50,60];Test
108308004503;3;58.40714933;(50,60];Test
108308004503;4;58.40714933;(50,60];Test
108308004518;1;58.52525169;(50,60];Test
108308004518;2;58.52525169;(50,60];Test
108308004518;3;58.52525169;(50,60];Test
108308004518;4;58.52525169;(50,60];Test
108308004520;1;58.27796259;(50,60];Test
108308004520;2;58.27796259;(50,60];Test
108308004520;3;58.27796259;(50,60];Test
108308004520;4;58.27796259;(50,60];Test
108308004524;1;35.12753696;(30,40];Test
108308004524;2;35.12753696;(30,40];Test
108308004524;3;35.12753696;(30,40];Test
108308004524;4;35.12753696;(30,40];Test
108308004542;1;57.11129486;(50,60];Test
108308004542;2;57.11129486;(50,60];Test
108308004542;3;57.11129486;(50,60];Test
108308004542;4;57.11129486;(50,60];Test
108308004546;1;52.16773616;(50,60];Test
108308004546;2;52.16773616;(50,60];Test
108308004546;3;52.16773616;(50,60];Test
108308004546;4;52.16773616;(50,60];Test
108308004554;1;51.00512828;(50,60];Test
108308004554;2;51.00512828;(50,60];Test
108308004554;3;51.00512828;(50,60];Test
108308004554;4;51.00512828;(50,60];Test
108308004559;1;49.92783442;(40,50];Test
108308004559;2;49.92783442;(40,50];Test
108308004559;3;49.92783442;(40,50];Test
108308004559;4;49.92783442;(40,50];Test
108308004561;1;62.19540715;(60, Inf];Test
108308004561;2;62.19540715;(60, Inf];Test
108308004561;3;62.19540715;(60, Inf];Test
108308004561;4;62.19540715;(60, Inf];Test
108308004563;1;40.07801442;(40,50];Test
108308004563;2;40.07801442;(40,50];Test
108308004563;3;40.07801442;(40,50];Test
108308004563;4;40.07801442;(40,50];Test
108308004571;1;37.85258941;(30,40];Test
108308004571;2;37.85258941;(30,40];Test
108308004571;3;37.85258941;(30,40];Test
108308004571;4;37.85258941;(30,40];Test
108308004607;1;56.80023487;(50,60];Test
108308004607;2;56.80023487;(50,60];Test
108308004607;3;56.80023487;(50,60];Test
108308004607;4;56.80023487;(50,60];Test
108308004607;5;56.80023487;(50,60];Test
108308004607;6;56.80023487;(50,60];Test
108308004607;7;56.80023487;(50,60];Test
108308004607;8;56.80023487;(50,60];Test
108308004617;1;46.90847578;(40,50];Test
108308004617;2;46.90847578;(40,50];Test
108308004617;3;46.90847578;(40,50];Test
108308004617;4;46.90847578;(40,50];Test
108308004627;1;46.52965245;(40,50];Test
108308004627;2;46.52965245;(40,50];Test
108308004627;3;46.52965245;(40,50];Test
108308004627;4;46.52965245;(40,50];Test
108308004643;1;34.75479371;(30,40];Test
108308004643;2;34.75479371;(30,40];Test
108308004643;3;34.75479371;(30,40];Test
108308004643;4;34.75479371;(30,40];Test
108308004653;1;41.09971028;(40,50];Test
108308004653;2;41.09971028;(40,50];Test
108308004653;3;41.09971028;(40,50];Test
108308004653;4;41.09971028;(40,50];Test
108308004659;1;0;[-Inf,30];Test
108308004659;2;0;[-Inf,30];Test
108308004659;3;0;[-Inf,30];Test
108308004659;4;0;[-Inf,30];Test
108308004663;1;63.30069631;(60, Inf];Test
108308004663;2;63.30069631;(60, Inf];Test
108308004663;3;63.30069631;(60, Inf];Test
108308004663;4;63.30069631;(60, Inf];Test
108308004675;1;44.57569471;(40,50];Test
108308004675;2;44.57569471;(40,50];Test
108308004675;3;44.57569471;(40,50];Test
108308004675;4;44.57569471;(40,50];Test
108308004685;1;40.25219969;(40,50];Test
108308004685;2;40.25219969;(40,50];Test
108308004685;3;40.25219969;(40,50];Test
108308004685;4;40.25219969;(40,50];Test
108308004720;1;21.81565563;[-Inf,30];Test
108308004720;2;21.81565563;[-Inf,30];Test
108308004720;3;21.81565563;[-Inf,30];Test
108308004720;4;21.81565563;[-Inf,30];Test
108308004739;1;44.89931656;(40,50];Test
108308004739;2;44.89931656;(40,50];Test
108308004739;3;44.89931656;(40,50];Test
108308004739;4;44.89931656;(40,50];Test
108308004745;1;0;[-Inf,30];Test
108308004745;2;0;[-Inf,30];Test
108308004745;3;0;[-Inf,30];Test
108308004745;4;0;[-Inf,30];Test
108308004753;1;44.19355671;(40,50];Test
108308004753;2;44.19355671;(40,50];Test
108308004753;3;44.19355671;(40,50];Test
108308004753;4;44.19355671;(40,50];Test
108308004774;1;15.87954359;[-Inf,30];Test
108308004774;2;15.87954359;[-Inf,30];Test
108308004774;3;15.87954359;[-Inf,30];Test
108308004774;4;15.87954359;[-Inf,30];Test
108308004794;1;65.5900398;(60, Inf];Test
108308004794;2;65.5900398;(60, Inf];Test
108308004794;3;65.5900398;(60, Inf];Test
108308004794;4;65.5900398;(60, Inf];Test
108308004806;1;70.11306904;(60, Inf];Test
108308004806;2;70.11306904;(60, Inf];Test
108308004806;3;70.11306904;(60, Inf];Test
108308004806;4;70.11306904;(60, Inf];Test
108308004834;1;61.29578352;(60, Inf];Test
108308004834;2;61.29578352;(60, Inf];Test
108308004834;3;61.29578352;(60, Inf];Test
108308004834;4;61.29578352;(60, Inf];Test
108308004834;5;61.29578352;(60, Inf];Test
108308004834;6;61.29578352;(60, Inf];Test
108308004834;7;61.29578352;(60, Inf];Test
108308004834;8;61.29578352;(60, Inf];Test
108308004840;1;52.61944248;(50,60];Test
108308004840;2;52.61944248;(50,60];Test
108308004840;3;52.61944248;(50,60];Test
108308004840;4;52.61944248;(50,60];Test
108308004842;1;38.78810056;(30,40];Test
108308004842;2;38.78810056;(30,40];Test
108308004842;3;38.78810056;(30,40];Test
108308004842;4;38.78810056;(30,40];Test
108308004858;1;44.09170134;(40,50];Test
108308004858;2;44.09170134;(40,50];Test
108308004858;3;44.09170134;(40,50];Test
108308004858;4;44.09170134;(40,50];Test
108308004863;1;44.14199177;(40,50];Test
108308004863;2;44.14199177;(40,50];Test
108308004863;3;44.14199177;(40,50];Test
108308004863;4;44.14199177;(40,50];Test
108308004873;1;79.29762571;(60, Inf];Test
108308004873;2;79.29762571;(60, Inf];Test
108308004873;3;79.29762571;(60, Inf];Test
108308004873;4;79.29762571;(60, Inf];Test
108308004873;5;79.29762571;(60, Inf];Test
108308004873;6;79.29762571;(60, Inf];Test
108308004873;7;79.29762571;(60, Inf];Test
108308004873;8;79.29762571;(60, Inf];Test
108308004883;1;58.89915658;(50,60];Test
108308004883;2;58.89915658;(50,60];Test
108308004883;3;58.89915658;(50,60];Test
108308004883;4;58.89915658;(50,60];Test
108308004916;1;33.22718892;(30,40];Test
108308004916;2;33.22718892;(30,40];Test
108308004916;3;33.22718892;(30,40];Test
108308004916;4;33.22718892;(30,40];Test
108308004921;1;67.87245768;(60, Inf];Test
108308004921;2;67.87245768;(60, Inf];Test
108308004921;3;67.87245768;(60, Inf];Test
108308004921;4;67.87245768;(60, Inf];Test
108308004929;1;46.95753163;(40,50];Test
108308004929;2;46.95753163;(40,50];Test
108308004929;3;46.95753163;(40,50];Test
108308004929;4;46.95753163;(40,50];Test
108308004933;1;60.0598438;(60, Inf];Test
108308004933;2;60.0598438;(60, Inf];Test
108308004933;3;60.0598438;(60, Inf];Test
108308004933;4;60.0598438;(60, Inf];Test
108308004943;1;45.14718811;(40,50];Test
108308004943;2;45.14718811;(40,50];Test
108308004943;3;45.14718811;(40,50];Test
108308004943;4;45.14718811;(40,50];Test
108308004957;1;4.339447442;[-Inf,30];Test
108308004957;2;4.339447442;[-Inf,30];Test
108308004957;3;4.339447442;[-Inf,30];Test
108308004957;4;4.339447442;[-Inf,30];Test
108308004966;1;53.95235281;(50,60];Test
108308004966;2;53.95235281;(50,60];Test
108308004966;3;53.95235281;(50,60];Test
108308004966;4;53.95235281;(50,60];Test
108308004974;1;40.1324307;(40,50];Test
108308004974;2;40.1324307;(40,50];Test
108308004974;3;40.1324307;(40,50];Test
108308004974;4;40.1324307;(40,50];Test
108308004979;1;39.79298168;(30,40];Test
108308004979;2;39.79298168;(30,40];Test
108308004979;3;39.79298168;(30,40];Test
108308004979;4;39.79298168;(30,40];Test
108308004992;1;48.53213212;(40,50];Test
108308004992;2;48.53213212;(40,50];Test
108308004992;3;48.53213212;(40,50];Test
108308004992;4;48.53213212;(40,50];Test
108308004994;1;28.55164375;[-Inf,30];Test
108308004994;2;28.55164375;[-Inf,30];Test
108308004994;3;28.55164375;[-Inf,30];Test
108308004994;4;28.55164375;[-Inf,30];Test
108308005002;1;53.7211912;(50,60];Test
108308005002;2;53.7211912;(50,60];Test
108308005002;3;53.7211912;(50,60];Test
108308005002;4;53.7211912;(50,60];Test
108308005010;1;58.92636526;(50,60];Test
108308005010;2;58.92636526;(50,60];Test
108308005010;3;58.92636526;(50,60];Test
108308005010;4;58.92636526;(50,60];Test
108308005024;1;41.9113738;(40,50];Test
108308005024;2;41.9113738;(40,50];Test
108308005024;3;41.9113738;(40,50];Test
108308005024;4;41.9113738;(40,50];Test
108308005049;1;0;[-Inf,30];Test
108308005049;2;0;[-Inf,30];Test
108308005049;3;0;[-Inf,30];Test
108308005049;4;0;[-Inf,30];Test
108308005059;1;0;[-Inf,30];Test
108308005059;2;0;[-Inf,30];Test
108308005059;3;0;[-Inf,30];Test
108308005059;4;0;[-Inf,30];Test
108308005060;1;2.530827324;[-Inf,30];Test
108308005060;2;2.530827324;[-Inf,30];Test
108308005060;3;2.530827324;[-Inf,30];Test
108308005060;4;2.530827324;[-Inf,30];Test
108308005062;1;6.834100198;[-Inf,30];Test
108308005062;2;6.834100198;[-Inf,30];Test
108308005062;3;6.834100198;[-Inf,30];Test
108308005062;4;6.834100198;[-Inf,30];Test
108308005062;5;6.834100198;[-Inf,30];Test
108308005062;6;6.834100198;[-Inf,30];Test
108308005062;7;6.834100198;[-Inf,30];Test
108308005062;8;6.834100198;[-Inf,30];Test
108308005066;1;45.3248395;(40,50];Test
108308005066;2;45.3248395;(40,50];Test
108308005066;3;45.3248395;(40,50];Test
108308005066;4;45.3248395;(40,50];Test
108308005075;1;0;[-Inf,30];Test
108308005075;2;0;[-Inf,30];Test
108308005075;3;0;[-Inf,30];Test
108308005075;4;0;[-Inf,30];Test
108308005085;1;52.32749443;(50,60];Test
108308005085;2;52.32749443;(50,60];Test
108308005085;3;52.32749443;(50,60];Test
108308005085;4;52.32749443;(50,60];Test
108308005099;1;38.50350782;(30,40];Test
108308005099;2;38.50350782;(30,40];Test
108308005099;3;38.50350782;(30,40];Test
108308005099;4;38.50350782;(30,40];Test
108308005117;1;0;[-Inf,30];Test
108308005117;2;0;[-Inf,30];Test
108308005117;3;0;[-Inf,30];Test
108308005117;4;0;[-Inf,30];Test
108308005123;1;61.34629196;(60, Inf];Test
108308005123;2;61.34629196;(60, Inf];Test
108308005123;3;61.34629196;(60, Inf];Test
108308005123;4;61.34629196;(60, Inf];Test
108308005131;1;67.14355779;(60, Inf];Test
108308005131;2;67.14355779;(60, Inf];Test
108308005131;3;67.14355779;(60, Inf];Test
108308005131;4;67.14355779;(60, Inf];Test
108308005134;1;60.8390158;(60, Inf];Test
108308005134;2;60.8390158;(60, Inf];Test
108308005134;3;60.8390158;(60, Inf];Test
108308005134;4;60.8390158;(60, Inf];Test
108308005136;1;74.09009246;(60, Inf];Test
