ID;Rep;Digestibility;trait_class;CSplit
108308002848;1;62.50583687;(60, Inf];Train
108308002848;2;62.50583687;(60, Inf];Train
108308002848;3;62.50583687;(60, Inf];Train
108308002848;4;62.50583687;(60, Inf];Train
108308002850;1;58.70665634;(50,60];Train
108308002850;2;58.70665634;(50,60];Train
108308002850;3;58.70665634;(50,60];Train
108308002850;4;58.70665634;(50,60];Train
108308002852;1;66.88665606;(60, Inf];Train
108308002852;2;66.88665606;(60, Inf];Train
108308002852;3;66.88665606;(60, Inf];Train
108308002852;4;66.88665606;(60, Inf];Train
108308002858;1;21.98891794;[-Inf,30];Train
108308002858;2;21.98891794;[-Inf,30];Train
108308002858;3;21.98891794;[-Inf,30];Train
108308002858;4;21.98891794;[-Inf,30];Train
108308002862;1;74.49609082;(60, Inf];Train
108308002862;2;74.49609082;(60, Inf];Train
108308002862;3;74.49609082;(60, Inf];Train
108308002862;4;74.49609082;(60, Inf];Train
108308002864;1;52.92961088;(50,60];Train
108308002864;2;52.92961088;(50,60];Train
108308002864;3;52.92961088;(50,60];Train
108308002864;4;52.92961088;(50,60];Train
108308002866;1;64.28528886;(60, Inf];Train
108308002866;2;64.28528886;(60, Inf];Train
108308002866;3;64.28528886;(60, Inf];Train
108308002866;4;64.28528886;(60, Inf];Train
108308002868;1;46.36471936;(40,50];Train
108308002868;2;46.36471936;(40,50];Train
108308002868;3;46.36471936;(40,50];Train
108308002868;4;46.36471936;(40,50];Train
108308002870;1;60.31181481;(60, Inf];Train
108308002870;2;60.31181481;(60, Inf];Train
108308002870;3;60.31181481;(60, Inf];Train
108308002870;4;60.31181481;(60, Inf];Train
108308002872;1;66.55586308;(60, Inf];Train
108308002872;2;66.55586308;(60, Inf];Train
108308002872;3;66.55586308;(60, Inf];Train
108308002872;4;66.55586308;(60, Inf];Train
108308002874;1;53.68710004;(50,60];Train
108308002874;2;53.68710004;(50,60];Train
108308002874;3;53.68710004;(50,60];Train
108308002874;4;53.68710004;(50,60];Train
108308002876;1;76.65216159;(60, Inf];Train
108308002876;2;76.65216159;(60, Inf];Train
108308002876;3;76.65216159;(60, Inf];Train
108308002876;4;76.65216159;(60, Inf];Train
108308002878;1;69.67447947;(60, Inf];Train
108308002878;2;69.67447947;(60, Inf];Train
108308002878;3;69.67447947;(60, Inf];Train
108308002878;4;69.67447947;(60, Inf];Train
108308002882;1;63.67712802;(60, Inf];Train
108308002882;2;63.67712802;(60, Inf];Train
108308002882;3;63.67712802;(60, Inf];Train
108308002882;4;63.67712802;(60, Inf];Train
108308002886;1;72.2505728;(60, Inf];Train
108308002886;2;72.2505728;(60, Inf];Train
108308002886;3;72.2505728;(60, Inf];Train
108308002886;4;72.2505728;(60, Inf];Train
108308002888;1;57.41454099;(50,60];Train
108308002888;2;57.41454099;(50,60];Train
108308002888;3;57.41454099;(50,60];Train
108308002888;4;57.41454099;(50,60];Train
108308002890;1;67.60799448;(60, Inf];Train
108308002890;2;67.60799448;(60, Inf];Train
108308002890;3;67.60799448;(60, Inf];Train
108308002890;4;67.60799448;(60, Inf];Train
108308002892;1;78.5700327;(60, Inf];Train
108308002892;2;78.5700327;(60, Inf];Train
108308002892;3;78.5700327;(60, Inf];Train
108308002892;4;78.5700327;(60, Inf];Train
108308002894;1;77.9696801;(60, Inf];Train
108308002894;2;77.9696801;(60, Inf];Train
108308002894;3;77.9696801;(60, Inf];Train
108308002894;4;77.9696801;(60, Inf];Train
108308002896;1;47.05560654;(40,50];Train
108308002896;2;47.05560654;(40,50];Train
108308002896;3;47.05560654;(40,50];Train
108308002896;4;47.05560654;(40,50];Train
108308002898;1;53.55398224;(50,60];Train
108308002898;2;53.55398224;(50,60];Train
108308002898;3;53.55398224;(50,60];Train
108308002898;4;53.55398224;(50,60];Train
108308002900;1;75.77229366;(60, Inf];Train
108308002900;2;75.77229366;(60, Inf];Train
108308002900;3;75.77229366;(60, Inf];Train
108308002900;4;75.77229366;(60, Inf];Train
108308002904;1;45.51415853;(40,50];Train
108308002904;2;45.51415853;(40,50];Train
108308002904;3;45.51415853;(40,50];Train
108308002904;4;45.51415853;(40,50];Train
108308002906;1;17.14158983;[-Inf,30];Train
108308002906;2;17.14158983;[-Inf,30];Train
108308002906;3;17.14158983;[-Inf,30];Train
108308002906;4;17.14158983;[-Inf,30];Train
108308002908;1;54.50949601;(50,60];Train
108308002908;2;54.50949601;(50,60];Train
108308002908;3;54.50949601;(50,60];Train
108308002908;4;54.50949601;(50,60];Train
108308002910;1;71.88610673;(60, Inf];Train
108308002910;2;71.88610673;(60, Inf];Train
108308002910;3;71.88610673;(60, Inf];Train
108308002910;4;71.88610673;(60, Inf];Train
108308002912;1;41.52092151;(40,50];Train
108308002912;2;41.52092151;(40,50];Train
108308002912;3;41.52092151;(40,50];Train
108308002912;4;41.52092151;(40,50];Train
108308002914;1;69.30965885;(60, Inf];Train
108308002914;2;69.30965885;(60, Inf];Train
108308002914;3;69.30965885;(60, Inf];Train
108308002914;4;69.30965885;(60, Inf];Train
108308002916;1;49.4298843;(40,50];Train
108308002916;2;49.4298843;(40,50];Train
108308002916;3;49.4298843;(40,50];Train
108308002916;4;49.4298843;(40,50];Train
108308002918;1;46.45781249;(40,50];Train
108308002918;2;46.45781249;(40,50];Train
108308002918;3;46.45781249;(40,50];Train
108308002918;4;46.45781249;(40,50];Train
108308002922;1;56.46774853;(50,60];Train
108308002922;2;56.46774853;(50,60];Train
108308002922;3;56.46774853;(50,60];Train
108308002922;4;56.46774853;(50,60];Train
108308002924;1;40.24608557;(40,50];Train
108308002924;2;40.24608557;(40,50];Train
108308002924;3;40.24608557;(40,50];Train
108308002924;4;40.24608557;(40,50];Train
108308002926;1;58.81753568;(50,60];Train
108308002926;2;58.81753568;(50,60];Train
108308002926;3;58.81753568;(50,60];Train
108308002926;4;58.81753568;(50,60];Train
108308002928;1;42.03931158;(40,50];Train
108308002928;2;42.03931158;(40,50];Train
108308002928;3;42.03931158;(40,50];Train
108308002928;4;42.03931158;(40,50];Train
108308002932;1;69.53785313;(60, Inf];Train
108308002932;2;69.53785313;(60, Inf];Train
108308002932;3;69.53785313;(60, Inf];Train
108308002932;4;69.53785313;(60, Inf];Train
108308002934;1;44.86888702;(40,50];Train
108308002934;2;44.86888702;(40,50];Train
108308002934;3;44.86888702;(40,50];Train
108308002934;4;44.86888702;(40,50];Train
108308002936;1;50.60578959;(50,60];Train
108308002936;2;50.60578959;(50,60];Train
108308002936;3;50.60578959;(50,60];Train
108308002936;4;50.60578959;(50,60];Train
108308002938;1;40.43247324;(40,50];Train
108308002938;2;40.43247324;(40,50];Train
108308002938;3;40.43247324;(40,50];Train
108308002938;4;40.43247324;(40,50];Train
108308002940;1;58.59560393;(50,60];Train
108308002940;2;58.59560393;(50,60];Train
108308002940;3;58.59560393;(50,60];Train
108308002940;4;58.59560393;(50,60];Train
108308002942;1;51.04571858;(50,60];Train
108308002942;2;51.04571858;(50,60];Train
108308002942;3;51.04571858;(50,60];Train
108308002942;4;51.04571858;(50,60];Train
108308002944;1;59.54013163;(50,60];Train
108308002944;2;59.54013163;(50,60];Train
108308002944;3;59.54013163;(50,60];Train
108308002944;4;59.54013163;(50,60];Train
108308002948;1;73.0826707;(60, Inf];Train
108308002948;2;73.0826707;(60, Inf];Train
108308002948;3;73.0826707;(60, Inf];Train
108308002948;4;73.0826707;(60, Inf];Train
108308002950;1;58.98425968;(50,60];Train
108308002950;2;58.98425968;(50,60];Train
108308002950;3;58.98425968;(50,60];Train
108308002950;4;58.98425968;(50,60];Train
108308002952;1;74.40254525;(60, Inf];Train
108308002952;2;74.40254525;(60, Inf];Train
108308002952;3;74.40254525;(60, Inf];Train
108308002952;4;74.40254525;(60, Inf];Train
108308002954;1;73.01129256;(60, Inf];Train
108308002954;2;73.01129256;(60, Inf];Train
108308002954;3;73.01129256;(60, Inf];Train
108308002954;4;73.01129256;(60, Inf];Train
108308002956;1;43.72590096;(40,50];Train
108308002956;2;43.72590096;(40,50];Train
108308002956;3;43.72590096;(40,50];Train
108308002956;4;43.72590096;(40,50];Train
108308002958;1;63.17846604;(60, Inf];Train
108308002958;2;63.17846604;(60, Inf];Train
108308002958;3;63.17846604;(60, Inf];Train
108308002958;4;63.17846604;(60, Inf];Train
108308002960;1;69.73928524;(60, Inf];Train
108308002960;2;69.73928524;(60, Inf];Train
108308002960;3;69.73928524;(60, Inf];Train
108308002960;4;69.73928524;(60, Inf];Train
108308002962;1;62.19902089;(60, Inf];Train
108308002962;2;62.19902089;(60, Inf];Train
108308002962;3;62.19902089;(60, Inf];Train
108308002962;4;62.19902089;(60, Inf];Train
108308002964;1;47.4806088;(40,50];Train
108308002964;2;47.4806088;(40,50];Train
108308002964;3;47.4806088;(40,50];Train
108308002964;4;47.4806088;(40,50];Train
108308002966;1;56.55295305;(50,60];Train
108308002966;2;56.55295305;(50,60];Train
108308002966;3;56.55295305;(50,60];Train
108308002966;4;56.55295305;(50,60];Train
108308002968;1;46.16398293;(40,50];Train
108308002968;2;46.16398293;(40,50];Train
108308002968;3;46.16398293;(40,50];Train
108308002968;4;46.16398293;(40,50];Train
108308002970;1;57.20847128;(50,60];Train
108308002970;2;57.20847128;(50,60];Train
108308002970;3;57.20847128;(50,60];Train
108308002970;4;57.20847128;(50,60];Train
108308002972;1;48.85629764;(40,50];Train
108308002972;2;48.85629764;(40,50];Train
108308002972;3;48.85629764;(40,50];Train
108308002972;4;48.85629764;(40,50];Train
108308002974;1;7.012349287;[-Inf,30];Train
108308002974;2;7.012349287;[-Inf,30];Train
108308002974;3;7.012349287;[-Inf,30];Train
108308002974;4;7.012349287;[-Inf,30];Train
108308002976;1;34.37713247;(30,40];Train
108308002976;2;34.37713247;(30,40];Train
108308002976;3;34.37713247;(30,40];Train
108308002976;4;34.37713247;(30,40];Train
108308002980;1;22.13122426;[-Inf,30];Train
108308002980;2;22.13122426;[-Inf,30];Train
108308002980;3;22.13122426;[-Inf,30];Train
108308002980;4;22.13122426;[-Inf,30];Train
108308002984;1;23.44012218;[-Inf,30];Train
108308002984;2;23.44012218;[-Inf,30];Train
108308002984;3;23.44012218;[-Inf,30];Train
108308002984;4;23.44012218;[-Inf,30];Train
108308002986;1;30.47085739;(30,40];Train
108308002986;2;30.47085739;(30,40];Train
108308002986;3;30.47085739;(30,40];Train
108308002986;4;30.47085739;(30,40];Train
108308002988;1;23.34455872;[-Inf,30];Train
108308002988;2;23.34455872;[-Inf,30];Train
108308002988;3;23.34455872;[-Inf,30];Train
108308002988;4;23.34455872;[-Inf,30];Train
108308002990;1;20.54110683;[-Inf,30];Train
108308002990;2;20.54110683;[-Inf,30];Train
108308002990;3;20.54110683;[-Inf,30];Train
108308002990;4;20.54110683;[-Inf,30];Train
108308002994;1;53.64627111;(50,60];Train
108308002994;2;53.64627111;(50,60];Train
108308002994;3;53.64627111;(50,60];Train
108308002994;4;53.64627111;(50,60];Train
108308002996;1;48.21418255;(40,50];Train
108308002996;2;48.21418255;(40,50];Train
108308002996;3;48.21418255;(40,50];Train
108308002996;4;48.21418255;(40,50];Train
108308002998;1;33.20656093;(30,40];Train
108308002998;2;33.20656093;(30,40];Train
108308002998;3;33.20656093;(30,40];Train
108308002998;4;33.20656093;(30,40];Train
108308003000;1;15.80496278;[-Inf,30];Train
108308003000;2;15.80496278;[-Inf,30];Train
108308003000;3;15.80496278;[-Inf,30];Train
108308003000;4;15.80496278;[-Inf,30];Train
108308003002;1;47.49029745;(40,50];Train
108308003002;2;47.49029745;(40,50];Train
108308003002;3;47.49029745;(40,50];Train
108308003002;4;47.49029745;(40,50];Train
108308003004;1;35.81570445;(30,40];Train
108308003004;2;35.81570445;(30,40];Train
108308003004;3;35.81570445;(30,40];Train
108308003004;4;35.81570445;(30,40];Train
108308003008;1;56.75476339;(50,60];Train
108308003008;2;56.75476339;(50,60];Train
108308003008;3;56.75476339;(50,60];Train
108308003008;4;56.75476339;(50,60];Train
108308003010;1;46.43192348;(40,50];Train
108308003010;2;46.43192348;(40,50];Train
108308003010;3;46.43192348;(40,50];Train
108308003010;4;46.43192348;(40,50];Train
108308003012;1;50.11877523;(50,60];Train
108308003012;2;50.11877523;(50,60];Train
108308003012;3;50.11877523;(50,60];Train
108308003012;4;50.11877523;(50,60];Train
108308003014;1;28.19323487;[-Inf,30];Train
108308003014;2;28.19323487;[-Inf,30];Train
108308003014;3;28.19323487;[-Inf,30];Train
108308003014;4;28.19323487;[-Inf,30];Train
108308003016;1;33.51473405;(30,40];Train
108308003016;2;33.51473405;(30,40];Train
108308003016;3;33.51473405;(30,40];Train
108308003016;4;33.51473405;(30,40];Train
108308003018;1;32.73596676;(30,40];Train
108308003018;2;32.73596676;(30,40];Train
108308003018;3;32.73596676;(30,40];Train
108308003018;4;32.73596676;(30,40];Train
108308003022;1;44.1300867;(40,50];Train
108308003022;2;44.1300867;(40,50];Train
108308003022;3;44.1300867;(40,50];Train
108308003022;4;44.1300867;(40,50];Train
108308003024;1;26.49275402;[-Inf,30];Train
108308003024;2;26.49275402;[-Inf,30];Train
108308003024;3;26.49275402;[-Inf,30];Train
108308003024;4;26.49275402;[-Inf,30];Train
108308003028;1;13.41068241;[-Inf,30];Train
108308003028;2;13.41068241;[-Inf,30];Train
108308003028;3;13.41068241;[-Inf,30];Train
108308003028;4;13.41068241;[-Inf,30];Train
108308003030;1;25.01657042;[-Inf,30];Train
108308003030;2;25.01657042;[-Inf,30];Train
108308003030;3;25.01657042;[-Inf,30];Train
108308003030;4;25.01657042;[-Inf,30];Train
108308003032;1;21.30389211;[-Inf,30];Train
108308003032;2;21.30389211;[-Inf,30];Train
108308003032;3;21.30389211;[-Inf,30];Train
108308003032;4;21.30389211;[-Inf,30];Train
108308003034;1;29.26935364;[-Inf,30];Train
108308003034;2;29.26935364;[-Inf,30];Train
108308003034;3;29.26935364;[-Inf,30];Train
108308003034;4;29.26935364;[-Inf,30];Train
108308003036;1;34.55613022;(30,40];Train
108308003036;2;34.55613022;(30,40];Train
108308003036;3;34.55613022;(30,40];Train
108308003036;4;34.55613022;(30,40];Train
108308003040;1;30.9748973;(30,40];Train
108308003040;2;30.9748973;(30,40];Train
108308003040;3;30.9748973;(30,40];Train
108308003040;4;30.9748973;(30,40];Train
108308003042;1;38.98756388;(30,40];Train
108308003042;2;38.98756388;(30,40];Train
108308003042;3;38.98756388;(30,40];Train
108308003042;4;38.98756388;(30,40];Train
108308003046;1;40.410506;(40,50];Train
108308003046;2;40.410506;(40,50];Train
108308003046;3;40.410506;(40,50];Train
108308003046;4;40.410506;(40,50];Train
108308003048;1;27.81098607;[-Inf,30];Train
108308003048;2;27.81098607;[-Inf,30];Train
108308003048;3;27.81098607;[-Inf,30];Train
108308003048;4;27.81098607;[-Inf,30];Train
108308003050;1;33.34424037;(30,40];Train
108308003050;2;33.34424037;(30,40];Train
108308003050;3;33.34424037;(30,40];Train
108308003050;4;33.34424037;(30,40];Train
108308003052;1;23.35744253;[-Inf,30];Train
108308003052;2;23.35744253;[-Inf,30];Train
108308003052;3;23.35744253;[-Inf,30];Train
108308003052;4;23.35744253;[-Inf,30];Train
108308003054;1;22.02377939;[-Inf,30];Train
108308003054;2;22.02377939;[-Inf,30];Train
108308003054;3;22.02377939;[-Inf,30];Train
108308003054;4;22.02377939;[-Inf,30];Train
108308003056;1;20.27670764;[-Inf,30];Train
108308003056;2;20.27670764;[-Inf,30];Train
108308003056;3;20.27670764;[-Inf,30];Train
108308003056;4;20.27670764;[-Inf,30];Train
108308003058;1;40.15060876;(40,50];Train
108308003058;2;40.15060876;(40,50];Train
108308003058;3;40.15060876;(40,50];Train
108308003058;4;40.15060876;(40,50];Train
108308003060;1;38.56415318;(30,40];Train
108308003060;2;38.56415318;(30,40];Train
108308003060;3;38.56415318;(30,40];Train
108308003060;4;38.56415318;(30,40];Train
108308003062;1;34.66386933;(30,40];Train
108308003062;2;34.66386933;(30,40];Train
108308003062;3;34.66386933;(30,40];Train
108308003062;4;34.66386933;(30,40];Train
108308003064;1;29.70009096;[-Inf,30];Train
108308003064;2;29.70009096;[-Inf,30];Train
108308003064;3;29.70009096;[-Inf,30];Train
108308003064;4;29.70009096;[-Inf,30];Train
