schema_version,preset,cohort,dataset,task,canonical_name,model_class,module,selection,seed,status,error_message,n_train,n_test,n_features,rmsep,mae,r2,balanced_accuracy,macro_f1,score_metric,score_value,lower_is_better,ref_pls_score,score_ratio_vs_pls,fit_time_s,predict_time_s,started_at,ended_at,host,config_template,notes
0.1.0,best_current,full57,DIESEL_bp50_246_hlb-a,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,133,113,401,2.9301822801768234,2.288289760213879,0.9613176173295367,,,rmsep,2.9301822801768234,True,,,1.0347286809701473,0.000112597132101655,2026-05-10T07:19:50.733594+00:00,2026-05-10T07:19:51.788227+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Rd25_CBtestSite,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,324,146,2151,0.22877469936313785,0.18242006758847668,0.3451230687680027,,,rmsep,0.22877469936313785,True,,,4.190807829145342,0.0005423070397228003,2026-05-10T07:19:51.788351+00:00,2026-05-10T07:19:56.058414+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Rd25_GTtestSite,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,297,173,2151,0.20857471134203742,0.1624552218343002,0.22638307781942824,,,rmsep,0.20857471134203742,True,,,3.09540606290102,0.0005115168169140816,2026-05-10T07:19:56.059352+00:00,2026-05-10T07:19:59.235450+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Rd25_XSBNtestSite,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,319,151,2151,0.2804748394320138,0.22558609119061054,0.05955674082035456,,,rmsep,0.2804748394320138,True,,,3.0106801020447165,0.0004591359756886959,2026-05-10T07:19:59.236338+00:00,2026-05-10T07:20:02.326024+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Rd25_spxy70,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,329,141,2151,0.18155120067468847,0.14225051594406674,0.5116447507423818,,,rmsep,0.18155120067468847,True,,,3.958892537979409,0.00045586004853248596,2026-05-10T07:20:02.327017+00:00,2026-05-10T07:20:06.365068+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Ccar_spxyG_block2deg,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,1016,3229,196,71.54174244322476,44.28397737292533,-794.2122822357562,,,rmsep,71.54174244322476,True,,,1.068835763959214,0.001541040139272809,2026-05-10T07:20:06.365913+00:00,2026-05-10T07:20:07.526081+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Chla+b_spxyG_block2deg,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,2925,3925,196,85.444865523486,44.976171384336205,-45.14226446429159,,,rmsep,85.444865523486,True,,,1.1324471840634942,0.0013635409995913506,2026-05-10T07:20:07.526214+00:00,2026-05-10T07:20:08.821831+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Chla+b_spxyG_species,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,3734,3116,196,73.5997860640477,34.90264995864337,-21.600574124807675,,,rmsep,73.5997860640477,True,,,1.433167114853859,0.005169579992070794,2026-05-10T07:20:08.821988+00:00,2026-05-10T07:20:10.422449+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,LMA_spxyG_block2deg,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,39225,6192,196,23.10649543989815,14.378885824099218,0.7105105165210437,,,rmsep,23.10649543989815,True,,,10.853463758947328,0.0025695781223475933,2026-05-10T07:20:10.423047+00:00,2026-05-10T07:20:22.188271+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,FinalScore_grp70_30_scoreQ,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,646,289,2177,nan,nan,nan,,,rmsep,nan,True,,,2.383106383960694,0.01747140195220709,2026-05-10T07:20:22.188408+00:00,2026-05-10T07:20:24.812263+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Fv_Fm_grp70_30,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,351,167,2177,0.03130043382839942,0.022347658602098835,0.29383733453361693,,,rmsep,0.03130043382839942,True,,,4.8112942080479115,0.000523911090567708,2026-05-10T07:20:24.813704+00:00,2026-05-10T07:20:29.772372+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Tleaf_grp70_30,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,458,207,2177,nan,nan,nan,,,rmsep,nan,True,,,2.6612098969053477,0.000595123041421175,2026-05-10T07:20:29.773205+00:00,2026-05-10T07:20:32.568018+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,grapevine_chloride_556_KS,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,388,167,1023,978.0940363388555,763.2526448928079,0.5718866129337169,,,rmsep,978.0940363388555,True,,,1.788202438969165,0.00037782988511025906,2026-05-10T07:20:32.568940+00:00,2026-05-10T07:20:34.394791+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,An_spxyG70_30_byCultivar_ASD,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,78,34,2101,3.9246641270925355,3.18636872945875,-0.2009428302743015,,,rmsep,3.9246641270925355,True,,,2.6816643138881773,0.00014557992108166218,2026-05-10T07:20:34.394911+00:00,2026-05-10T07:20:37.122237+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,An_spxyG70_30_byCultivar_MicroNIR,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,81,35,125,3.6193986737131607,2.739719715666451,0.20643500973965312,,,rmsep,3.6193986737131607,True,,,0.8207995509728789,5.895108915865421e-05,2026-05-10T07:20:37.123198+00:00,2026-05-10T07:20:37.955356+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,80,35,276,3.8018856192510464,3.2625417848287595,0.12439597823447524,,,rmsep,3.8018856192510464,True,,,0.9816372320055962,6.620585918426514e-05,2026-05-10T07:20:37.955471+00:00,2026-05-10T07:20:38.952203+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,An_spxyG70_30_byCultivar_NeoSpectra,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,82,37,257,5.197543888046769,4.360658903728828,-0.4929694846963575,,,rmsep,5.197543888046769,True,,,0.9735542889684439,6.456207484006882e-05,2026-05-10T07:20:38.952337+00:00,2026-05-10T07:20:39.940168+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,LMA_spxyG70_30_byCultivar_ASD,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,1092,472,2101,0.30922328063348686,0.2406995421372452,0.9114523015422481,,,rmsep,0.30922328063348686,True,,,4.954058393836021,0.01604664814658463,2026-05-10T07:20:39.940354+00:00,2026-05-10T07:20:45.148685+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,77,35,276,1.5594523164359206,1.266778840038885,0.15078814721733513,,,rmsep,1.5594523164359206,True,,,1.0213904059492052,7.443013601005077e-05,2026-05-10T07:20:45.149473+00:00,2026-05-10T07:20:46.192331+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,TIC_spxy70,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,43,19,254,3.7880558431472915,2.8915839949421653,0.6891880980410439,,,rmsep,3.7880558431472915,True,,,0.8955666918773204,6.0233986005187035e-05,2026-05-10T07:20:46.192470+00:00,2026-05-10T07:20:47.101026+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,LUCAS_SOC_Cropland_8731_NocitaKS,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,6111,2620,4200,4.929312571028363,3.7254501956192483,0.42178513592471556,,,rmsep,4.929312571028363,True,,,35.40183984208852,0.06105423695407808,2026-05-10T07:20:47.101143+00:00,2026-05-10T07:21:25.581728+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,LUCAS_SOC_all_26650_NocitaKS,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,13325,5711,4200,16.85204102182171,13.130953100696964,-0.4699960044669085,,,rmsep,16.85204102182171,True,,,67.6212400989607,0.07551468699239194,2026-05-10T07:21:25.586936+00:00,2026-05-10T07:22:39.548553+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,1175,588,4200,0.4125470542879128,0.29342431212424025,0.8625428111271665,,,rmsep,0.4125470542879128,True,,,10.385912124067545,0.010034969076514244,2026-05-10T07:22:39.557297+00:00,2026-05-10T07:22:50.559944+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Malaria_Oocist_333_Maia,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,227,106,2151,7930.904001931568,3663.6276638716,-0.0486120285182039,,,rmsep,7930.904001931568,True,,,3.0482377149164677,0.0003446689806878567,2026-05-10T07:22:50.567628+00:00,2026-05-10T07:22:53.719098+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Malaria_Sporozoite_229_Maia,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,138,91,2151,33811.329675840665,16232.038038666142,-0.03995886141921057,,,rmsep,33811.329675840665,True,,,2.8415059831459075,0.00028540194034576416,2026-05-10T07:22:53.719840+00:00,2026-05-10T07:22:56.618592+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,All_manure_CaO_SPXY_strat_Manure_type,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,343,147,1003,7.95670848330532,6.185873922864836,0.5808452165073446,,,rmsep,7.95670848330532,True,,,1.7654795220587403,0.00025612697936594486,2026-05-10T07:22:56.619454+00:00,2026-05-10T07:22:58.430706+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,All_manure_K2O_SPXY_strat_Manure_type,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,343,147,1003,2.32917982717909,1.725203536579727,0.8558152044337912,,,rmsep,2.32917982717909,True,,,1.5941339309792966,0.00029895990155637264,2026-05-10T07:22:58.430831+00:00,2026-05-10T07:23:00.071716+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,All_manure_MgO_SPXY_strat_Manure_type,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,343,147,1003,0.8038818165706837,0.5750532979829237,0.8841163436297655,,,rmsep,0.8038818165706837,True,,,1.6774221078958362,0.00023588398471474648,2026-05-10T07:23:00.071883+00:00,2026-05-10T07:23:01.800360+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,All_manure_P2O5_SPXY_strat_Manure_type,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,343,147,1003,2.573959242347742,1.967836690823359,0.8759904475978628,,,rmsep,2.573959242347742,True,,,1.721924380864948,0.00022652000188827515,2026-05-10T07:23:01.800477+00:00,2026-05-10T07:23:03.569483+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,All_manure_Total_N_SPXY_strat_Manure_type,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,343,147,1003,1.7288448293595478,1.301071036934374,0.9412419338544417,,,rmsep,1.7288448293595478,True,,,1.7993559709284455,0.00022994307801127434,2026-05-10T07:23:03.569601+00:00,2026-05-10T07:23:05.416336+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Milk_Fat_1224_KS,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,181,221,255,0.09482517852338368,0.05758164812145039,0.9851243767494918,,,rmsep,0.09482517852338368,True,,,0.9772072681225836,0.00018835486844182014,2026-05-10T07:23:05.416455+00:00,2026-05-10T07:23:06.414559+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Milk_Lactose_1224_KS,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,856,368,255,0.054430213137675175,0.04229236690978153,0.8910932581871469,,,rmsep,0.054430213137675175,True,,,1.1061350118834525,0.00015632202848792076,2026-05-10T07:23:06.414863+00:00,2026-05-10T07:23:07.557566+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Milk_Urea_1224_KS,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,856,368,255,4.1135782989605465,3.1742384377207755,0.342702550582877,,,rmsep,4.1135782989605465,True,,,1.02062145085074,0.00018637883476912975,2026-05-10T07:23:07.557685+00:00,2026-05-10T07:23:08.611284+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Brix_spxy70,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,failed,dataset_load_error: EmptyDataError: No columns to parse from file,,,,,,,,,,,True,,,0.01780104637145996,,2026-05-10T07:23:08.611421+00:00,2026-05-10T07:23:08.629139+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,
0.1.0,best_current,full57,LP_spxyG,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,169,88,2101,0.17402270485454316,0.14582101273314074,-0.9999222893058946,,,rmsep,0.17402270485454316,True,,,2.984366731951013,0.0002565982285887003,2026-05-10T07:23:08.629289+00:00,2026-05-10T07:23:11.677565+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,MP_spxyG,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,169,88,2101,0.024333873847333994,0.01750002881536419,-0.6689907344439612,,,rmsep,0.024333873847333994,True,,,2.8094741438981146,0.0003121788613498211,2026-05-10T07:23:11.678396+00:00,2026-05-10T07:23:14.551594+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,NP_spxyG,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,169,88,2101,0.10429150687085656,0.08241179558751578,-0.2774621322255515,,,rmsep,0.10429150687085656,True,,,2.7407550800126046,0.00030346401035785675,2026-05-10T07:23:14.552469+00:00,2026-05-10T07:23:17.361590+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,Pi_spxyG,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,169,88,2101,0.17873562838916934,0.14362482498989848,-1.356169319324437,,,rmsep,0.17873562838916934,True,,,2.9624583979602903,0.00030007679015398026,2026-05-10T07:23:17.362349+00:00,2026-05-10T07:23:20.391175+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
0.1.0,best_current,full57,V25_spxyG,regression,AOM-PLS-compact-numpy,AOMPLSRegressor,aompls.estimators,default,0,ok,,168,82,2101,0.3230913532632834,0.2599775193952111,-0.8908639450220956,,,rmsep,0.3230913532632834,True,,,2.7145238369703293,0.0002467650920152664,2026-05-10T07:23:20.392029+00:00,2026-05-10T07:23:23.172639+00:00,U108-N257,bench/scenarios/configs/aom_pls_compact_numpy.yaml,dispatch: provisional production fit/predict (D-C-006).
