ID;Rep;Digestibility;trait_class;CSplit
108308003026;2;45.98406587;[-Inf,60];Test
108308003026;3;45.98406587;[-Inf,60];Test
108308003026;4;45.98406587;[-Inf,60];Test
108308003040;1;30.9748973;[-Inf,60];Test
108308003040;2;30.9748973;[-Inf,60];Test
108308003040;3;30.9748973;[-Inf,60];Test
108308003040;4;30.9748973;[-Inf,60];Test
108308003050;1;33.34424037;[-Inf,60];Test
108308003050;2;33.34424037;[-Inf,60];Test
108308003050;3;33.34424037;[-Inf,60];Test
108308003050;4;33.34424037;[-Inf,60];Test
108308003062;1;34.66386933;[-Inf,60];Test
108308003062;2;34.66386933;[-Inf,60];Test
108308003062;3;34.66386933;[-Inf,60];Test
108308003062;4;34.66386933;[-Inf,60];Test
108308003064;1;29.70009096;[-Inf,60];Test
108308003064;2;29.70009096;[-Inf,60];Test
108308003064;3;29.70009096;[-Inf,60];Test
108308003064;4;29.70009096;[-Inf,60];Test
108308003068;1;30.19658676;[-Inf,60];Test
108308003068;2;30.19658676;[-Inf,60];Test
108308003068;3;30.19658676;[-Inf,60];Test
108308003068;4;30.19658676;[-Inf,60];Test
108308003072;1;36.139326;[-Inf,60];Test
108308003072;2;36.139326;[-Inf,60];Test
108308003072;3;36.139326;[-Inf,60];Test
108308003072;4;36.139326;[-Inf,60];Test
108308003074;1;41.5042613;[-Inf,60];Test
108308003074;2;41.5042613;[-Inf,60];Test
108308003074;3;41.5042613;[-Inf,60];Test
108308003074;4;41.5042613;[-Inf,60];Test
108308003082;1;47.66789397;[-Inf,60];Test
108308003082;2;47.66789397;[-Inf,60];Test
108308003082;3;47.66789397;[-Inf,60];Test
108308003082;4;47.66789397;[-Inf,60];Test
108308003084;1;38.38493715;[-Inf,60];Test
108308003084;2;38.38493715;[-Inf,60];Test
108308003084;3;38.38493715;[-Inf,60];Test
108308003084;4;38.38493715;[-Inf,60];Test
108308003088;1;23.54447405;[-Inf,60];Test
108308003088;2;23.54447405;[-Inf,60];Test
108308003088;3;23.54447405;[-Inf,60];Test
108308003088;4;23.54447405;[-Inf,60];Test
108308003092;1;41.10841147;[-Inf,60];Test
108308003092;2;41.10841147;[-Inf,60];Test
108308003092;3;41.10841147;[-Inf,60];Test
108308003092;4;41.10841147;[-Inf,60];Test
108308003097;1;24.25197723;[-Inf,60];Test
108308003097;2;24.25197723;[-Inf,60];Test
108308003097;3;24.25197723;[-Inf,60];Test
108308003097;4;24.25197723;[-Inf,60];Test
108308003113;1;46.05478433;[-Inf,60];Test
108308003113;2;46.05478433;[-Inf,60];Test
108308003113;3;46.05478433;[-Inf,60];Test
108308003113;4;46.05478433;[-Inf,60];Test
108308003115;1;26.30334687;[-Inf,60];Test
108308003115;2;26.30334687;[-Inf,60];Test
108308003115;3;26.30334687;[-Inf,60];Test
108308003115;4;26.30334687;[-Inf,60];Test
108308003143;1;23.86979038;[-Inf,60];Test
108308003143;2;23.86979038;[-Inf,60];Test
108308003143;3;23.86979038;[-Inf,60];Test
108308003143;4;23.86979038;[-Inf,60];Test
108308003155;1;31.92921171;[-Inf,60];Test
108308003155;2;31.92921171;[-Inf,60];Test
108308003155;3;31.92921171;[-Inf,60];Test
108308003155;4;31.92921171;[-Inf,60];Test
108308003163;1;14.64192639;[-Inf,60];Test
108308003163;2;14.64192639;[-Inf,60];Test
108308003163;3;14.64192639;[-Inf,60];Test
108308003163;4;14.64192639;[-Inf,60];Test
108308003167;1;48.86939443;[-Inf,60];Test
108308003167;2;48.86939443;[-Inf,60];Test
108308003167;3;48.86939443;[-Inf,60];Test
108308003167;4;48.86939443;[-Inf,60];Test
108308003179;1;37.0503647;[-Inf,60];Test
108308003179;2;37.0503647;[-Inf,60];Test
108308003179;3;37.0503647;[-Inf,60];Test
108308003179;4;37.0503647;[-Inf,60];Test
108308003183;1;10.35940638;[-Inf,60];Test
108308003183;2;10.35940638;[-Inf,60];Test
108308003183;3;10.35940638;[-Inf,60];Test
108308003183;4;10.35940638;[-Inf,60];Test
108308003187;1;24.6346587;[-Inf,60];Test
108308003187;2;24.6346587;[-Inf,60];Test
108308003187;3;24.6346587;[-Inf,60];Test
108308003187;4;24.6346587;[-Inf,60];Test
108308003205;1;18.34894777;[-Inf,60];Test
108308003205;2;18.34894777;[-Inf,60];Test
108308003205;3;18.34894777;[-Inf,60];Test
108308003205;4;18.34894777;[-Inf,60];Test
108308003209;1;48.91885478;[-Inf,60];Test
108308003209;2;48.91885478;[-Inf,60];Test
108308003209;3;48.91885478;[-Inf,60];Test
108308003209;4;48.91885478;[-Inf,60];Test
108308003215;1;53.32392811;[-Inf,60];Test
108308003215;2;53.32392811;[-Inf,60];Test
108308003215;3;53.32392811;[-Inf,60];Test
108308003215;4;53.32392811;[-Inf,60];Test
108308003217;1;55.54470226;[-Inf,60];Test
108308003217;2;55.54470226;[-Inf,60];Test
108308003217;3;55.54470226;[-Inf,60];Test
108308003217;4;55.54470226;[-Inf,60];Test
108308003237;1;38.26337962;[-Inf,60];Test
108308003237;2;38.26337962;[-Inf,60];Test
108308003237;3;38.26337962;[-Inf,60];Test
108308003237;4;38.26337962;[-Inf,60];Test
108308003241;1;33.97517947;[-Inf,60];Test
108308003241;2;33.97517947;[-Inf,60];Test
108308003241;3;33.97517947;[-Inf,60];Test
108308003241;4;33.97517947;[-Inf,60];Test
108308003257;1;33.93301718;[-Inf,60];Test
108308003257;2;33.93301718;[-Inf,60];Test
108308003257;3;33.93301718;[-Inf,60];Test
108308003257;4;33.93301718;[-Inf,60];Test
108308003259;1;25.87864465;[-Inf,60];Test
108308003259;2;25.87864465;[-Inf,60];Test
108308003259;3;25.87864465;[-Inf,60];Test
108308003259;4;25.87864465;[-Inf,60];Test
108308003279;1;36.88114757;[-Inf,60];Test
108308003279;2;36.88114757;[-Inf,60];Test
108308003279;3;36.88114757;[-Inf,60];Test
108308003279;4;36.88114757;[-Inf,60];Test
108308003291;1;61.90673155;(60, Inf];Test
108308003291;2;61.90673155;(60, Inf];Test
108308003291;3;61.90673155;(60, Inf];Test
108308003291;4;61.90673155;(60, Inf];Test
108308003297;1;46.64431076;[-Inf,60];Test
108308003297;2;46.64431076;[-Inf,60];Test
108308003297;3;46.64431076;[-Inf,60];Test
108308003297;4;46.64431076;[-Inf,60];Test
108308003301;1;41.9641301;[-Inf,60];Test
108308003301;2;41.9641301;[-Inf,60];Test
108308003301;3;41.9641301;[-Inf,60];Test
108308003301;4;41.9641301;[-Inf,60];Test
108308003315;1;23.87830931;[-Inf,60];Test
108308003315;2;23.87830931;[-Inf,60];Test
108308003315;3;23.87830931;[-Inf,60];Test
108308003315;4;23.87830931;[-Inf,60];Test
108308003319;1;35.42062085;[-Inf,60];Test
108308003319;2;35.42062085;[-Inf,60];Test
108308003319;3;35.42062085;[-Inf,60];Test
108308003319;4;35.42062085;[-Inf,60];Test
108308003321;1;42.99915191;[-Inf,60];Test
108308003321;2;42.99915191;[-Inf,60];Test
108308003321;3;42.99915191;[-Inf,60];Test
108308003321;4;42.99915191;[-Inf,60];Test
108308003327;1;74.60153262;(60, Inf];Test
108308003327;2;74.60153262;(60, Inf];Test
108308003327;3;74.60153262;(60, Inf];Test
108308003327;4;74.60153262;(60, Inf];Test
108308003343;1;81.38015797;(60, Inf];Test
108308003343;2;81.38015797;(60, Inf];Test
108308003343;3;81.38015797;(60, Inf];Test
108308003343;4;81.38015797;(60, Inf];Test
108308003347;1;20.20904673;[-Inf,60];Test
108308003347;2;20.20904673;[-Inf,60];Test
108308003347;3;20.20904673;[-Inf,60];Test
108308003347;4;20.20904673;[-Inf,60];Test
108308003369;1;51.72318343;[-Inf,60];Test
108308003369;2;51.72318343;[-Inf,60];Test
108308003369;3;51.72318343;[-Inf,60];Test
108308003369;4;51.72318343;[-Inf,60];Test
108308003403;1;29.6122584;[-Inf,60];Test
108308003403;2;29.6122584;[-Inf,60];Test
108308003403;3;29.6122584;[-Inf,60];Test
108308003403;4;29.6122584;[-Inf,60];Test
108308003417;1;42.47970339;[-Inf,60];Test
108308003417;2;42.47970339;[-Inf,60];Test
108308003417;3;42.47970339;[-Inf,60];Test
108308003417;4;42.47970339;[-Inf,60];Test
108308003419;1;10.54653494;[-Inf,60];Test
108308003419;2;10.54653494;[-Inf,60];Test
108308003419;3;10.54653494;[-Inf,60];Test
108308003419;4;10.54653494;[-Inf,60];Test
108308003431;1;59.09338818;[-Inf,60];Test
108308003431;2;59.09338818;[-Inf,60];Test
108308003431;3;59.09338818;[-Inf,60];Test
108308003431;4;59.09338818;[-Inf,60];Test
108308003437;1;62.01064416;(60, Inf];Test
108308003437;2;62.01064416;(60, Inf];Test
108308003437;3;62.01064416;(60, Inf];Test
108308003437;4;62.01064416;(60, Inf];Test
108308003489;1;0.253382776;[-Inf,60];Test
108308003489;2;0.253382776;[-Inf,60];Test
108308003489;3;0.253382776;[-Inf,60];Test
108308003489;4;0.253382776;[-Inf,60];Test
108308003493;1;30.72862111;[-Inf,60];Test
108308003493;2;30.72862111;[-Inf,60];Test
108308003493;3;30.72862111;[-Inf,60];Test
108308003493;4;30.72862111;[-Inf,60];Test
108308003501;1;70.70571386;(60, Inf];Test
108308003501;2;70.70571386;(60, Inf];Test
108308003501;3;70.70571386;(60, Inf];Test
108308003501;4;70.70571386;(60, Inf];Test
108308003503;1;62.08232648;(60, Inf];Test
108308003503;2;62.08232648;(60, Inf];Test
108308003503;3;62.08232648;(60, Inf];Test
108308003503;4;62.08232648;(60, Inf];Test
108308003523;1;31.69190518;[-Inf,60];Test
108308003523;2;31.69190518;[-Inf,60];Test
108308003523;3;31.69190518;[-Inf,60];Test
108308003523;4;31.69190518;[-Inf,60];Test
108308003525;1;53.10163633;[-Inf,60];Test
108308003525;2;53.10163633;[-Inf,60];Test
108308003525;3;53.10163633;[-Inf,60];Test
108308003525;4;53.10163633;[-Inf,60];Test
108308003559;1;16.66970759;[-Inf,60];Test
108308003559;2;16.66970759;[-Inf,60];Test
108308003559;3;16.66970759;[-Inf,60];Test
108308003559;4;16.66970759;[-Inf,60];Test
108308003565;1;11.75049665;[-Inf,60];Test
108308003565;2;11.75049665;[-Inf,60];Test
108308003565;3;11.75049665;[-Inf,60];Test
108308003565;4;11.75049665;[-Inf,60];Test
108308003569;1;34.99600536;[-Inf,60];Test
108308003569;2;34.99600536;[-Inf,60];Test
108308003569;3;34.99600536;[-Inf,60];Test
108308003569;4;34.99600536;[-Inf,60];Test
108308003583;1;3.771484509;[-Inf,60];Test
108308003583;2;3.771484509;[-Inf,60];Test
108308003583;3;3.771484509;[-Inf,60];Test
108308003583;4;3.771484509;[-Inf,60];Test
108308003599;1;48.98350718;[-Inf,60];Test
108308003599;2;48.98350718;[-Inf,60];Test
108308003599;3;48.98350718;[-Inf,60];Test
108308003599;4;48.98350718;[-Inf,60];Test
108308003619;1;12.12142131;[-Inf,60];Test
108308003619;2;12.12142131;[-Inf,60];Test
108308003619;3;12.12142131;[-Inf,60];Test
108308003619;4;12.12142131;[-Inf,60];Test
108308003639;1;76.53650809;(60, Inf];Test
108308003639;2;76.53650809;(60, Inf];Test
108308003639;3;76.53650809;(60, Inf];Test
108308003639;4;76.53650809;(60, Inf];Test
108308004368;1;39.29073318;[-Inf,60];Test
108308004368;2;39.29073318;[-Inf,60];Test
108308004368;3;39.29073318;[-Inf,60];Test
108308004368;4;39.29073318;[-Inf,60];Test
108308004374;1;54.99000046;[-Inf,60];Test
108308004374;2;54.99000046;[-Inf,60];Test
108308004374;3;54.99000046;[-Inf,60];Test
108308004374;4;54.99000046;[-Inf,60];Test
108308004378;1;50.11102558;[-Inf,60];Test
108308004378;2;50.11102558;[-Inf,60];Test
108308004378;3;50.11102558;[-Inf,60];Test
108308004378;4;50.11102558;[-Inf,60];Test
108308004414;1;50.84891489;[-Inf,60];Test
108308004414;2;50.84891489;[-Inf,60];Test
108308004414;3;50.84891489;[-Inf,60];Test
108308004414;4;50.84891489;[-Inf,60];Test
108308004439;1;50.48879258;[-Inf,60];Test
108308004439;2;50.48879258;[-Inf,60];Test
108308004439;3;50.48879258;[-Inf,60];Test
108308004439;4;50.48879258;[-Inf,60];Test
108308004453;1;29.53150473;[-Inf,60];Test
108308004453;2;29.53150473;[-Inf,60];Test
108308004453;3;29.53150473;[-Inf,60];Test
108308004453;4;29.53150473;[-Inf,60];Test
108308004455;1;41.39754574;[-Inf,60];Test
108308004455;2;41.39754574;[-Inf,60];Test
108308004455;3;41.39754574;[-Inf,60];Test
108308004455;4;41.39754574;[-Inf,60];Test
108308004457;1;47.20400979;[-Inf,60];Test
108308004457;2;47.20400979;[-Inf,60];Test
108308004457;3;47.20400979;[-Inf,60];Test
108308004457;4;47.20400979;[-Inf,60];Test
108308004463;1;63.02473057;(60, Inf];Test
108308004463;2;63.02473057;(60, Inf];Test
108308004463;3;63.02473057;(60, Inf];Test
108308004463;4;63.02473057;(60, Inf];Test
108308004477;1;46.99397836;[-Inf,60];Test
108308004477;2;46.99397836;[-Inf,60];Test
108308004477;3;46.99397836;[-Inf,60];Test
108308004477;4;46.99397836;[-Inf,60];Test
108308004481;1;56.43576919;[-Inf,60];Test
108308004481;2;56.43576919;[-Inf,60];Test
108308004481;3;56.43576919;[-Inf,60];Test
108308004481;4;56.43576919;[-Inf,60];Test
108308004491;1;64.56578579;(60, Inf];Test
108308004491;2;64.56578579;(60, Inf];Test
108308004491;3;64.56578579;(60, Inf];Test
108308004491;4;64.56578579;(60, Inf];Test
108308004499;1;56.25516073;[-Inf,60];Test
108308004499;2;56.25516073;[-Inf,60];Test
108308004499;3;56.25516073;[-Inf,60];Test
108308004499;4;56.25516073;[-Inf,60];Test
108308004518;1;58.52525169;[-Inf,60];Test
108308004518;2;58.52525169;[-Inf,60];Test
108308004518;3;58.52525169;[-Inf,60];Test
108308004518;4;58.52525169;[-Inf,60];Test
108308004520;1;58.27796259;[-Inf,60];Test
108308004520;2;58.27796259;[-Inf,60];Test
108308004520;3;58.27796259;[-Inf,60];Test
108308004520;4;58.27796259;[-Inf,60];Test
108308004528;1;58.98722605;[-Inf,60];Test
108308004528;2;58.98722605;[-Inf,60];Test
108308004528;3;58.98722605;[-Inf,60];Test
108308004528;4;58.98722605;[-Inf,60];Test
108308004540;1;45.16675194;[-Inf,60];Test
108308004540;2;45.16675194;[-Inf,60];Test
108308004540;3;45.16675194;[-Inf,60];Test
108308004540;4;45.16675194;[-Inf,60];Test
108308004550;1;52.37267856;[-Inf,60];Test
108308004550;2;52.37267856;[-Inf,60];Test
108308004550;3;52.37267856;[-Inf,60];Test
108308004550;4;52.37267856;[-Inf,60];Test
108308004561;1;62.19540715;(60, Inf];Test
108308004561;2;62.19540715;(60, Inf];Test
108308004561;3;62.19540715;(60, Inf];Test
108308004561;4;62.19540715;(60, Inf];Test
108308004595;1;17.37142675;[-Inf,60];Test
108308004595;2;17.37142675;[-Inf,60];Test
108308004595;3;17.37142675;[-Inf,60];Test
108308004595;4;17.37142675;[-Inf,60];Test
108308004599;1;44.37454777;[-Inf,60];Test
108308004599;2;44.37454777;[-Inf,60];Test
108308004599;3;44.37454777;[-Inf,60];Test
108308004599;4;44.37454777;[-Inf,60];Test
108308004609;1;50.46359384;[-Inf,60];Test
108308004609;2;50.46359384;[-Inf,60];Test
108308004609;3;50.46359384;[-Inf,60];Test
108308004609;4;50.46359384;[-Inf,60];Test
108308004615;1;54.39838815;[-Inf,60];Test
108308004615;2;54.39838815;[-Inf,60];Test
108308004615;3;54.39838815;[-Inf,60];Test
108308004615;4;54.39838815;[-Inf,60];Test
108308004663;1;63.30069631;(60, Inf];Test
108308004663;2;63.30069631;(60, Inf];Test
108308004663;3;63.30069631;(60, Inf];Test
108308004663;4;63.30069631;(60, Inf];Test
108308004677;1;36.52382543;[-Inf,60];Test
108308004677;2;36.52382543;[-Inf,60];Test
108308004677;3;36.52382543;[-Inf,60];Test
108308004677;4;36.52382543;[-Inf,60];Test
108308004679;1;0;[-Inf,60];Test
108308004679;2;0;[-Inf,60];Test
108308004679;3;0;[-Inf,60];Test
108308004679;4;0;[-Inf,60];Test
108308004703;1;29.1528627;[-Inf,60];Test
108308004703;2;29.1528627;[-Inf,60];Test
108308004703;3;29.1528627;[-Inf,60];Test
108308004703;4;29.1528627;[-Inf,60];Test
108308004710;1;33.34401092;[-Inf,60];Test
108308004710;2;33.34401092;[-Inf,60];Test
108308004710;3;33.34401092;[-Inf,60];Test
108308004710;4;33.34401092;[-Inf,60];Test
108308004720;1;21.81565563;[-Inf,60];Test
108308004720;2;21.81565563;[-Inf,60];Test
108308004720;3;21.81565563;[-Inf,60];Test
108308004720;4;21.81565563;[-Inf,60];Test
108308004739;1;44.89931656;[-Inf,60];Test
108308004739;2;44.89931656;[-Inf,60];Test
108308004739;3;44.89931656;[-Inf,60];Test
108308004739;4;44.89931656;[-Inf,60];Test
108308004794;1;65.5900398;(60, Inf];Test
108308004794;2;65.5900398;(60, Inf];Test
108308004794;3;65.5900398;(60, Inf];Test
108308004794;4;65.5900398;(60, Inf];Test
108308004796;1;59.15285397;[-Inf,60];Test
108308004796;2;59.15285397;[-Inf,60];Test
108308004796;3;59.15285397;[-Inf,60];Test
108308004796;4;59.15285397;[-Inf,60];Test
108308004806;1;70.11306904;(60, Inf];Test
108308004806;2;70.11306904;(60, Inf];Test
108308004806;3;70.11306904;(60, Inf];Test
108308004806;4;70.11306904;(60, Inf];Test
108308004808;1;49.0451224;[-Inf,60];Test
108308004808;2;49.0451224;[-Inf,60];Test
108308004808;3;49.0451224;[-Inf,60];Test
108308004808;4;49.0451224;[-Inf,60];Test
108308004810;1;53.225539;[-Inf,60];Test
108308004810;2;53.225539;[-Inf,60];Test
108308004810;3;53.225539;[-Inf,60];Test
108308004810;4;53.225539;[-Inf,60];Test
108308004812;1;33.81086706;[-Inf,60];Test
108308004812;2;33.81086706;[-Inf,60];Test
108308004812;3;33.81086706;[-Inf,60];Test
108308004812;4;33.81086706;[-Inf,60];Test
108308004820;1;41.26353065;[-Inf,60];Test
108308004820;2;41.26353065;[-Inf,60];Test
108308004820;3;41.26353065;[-Inf,60];Test
108308004820;4;41.26353065;[-Inf,60];Test
108308004828;1;48.40883528;[-Inf,60];Test
108308004828;2;48.40883528;[-Inf,60];Test
108308004828;3;48.40883528;[-Inf,60];Test
108308004828;4;48.40883528;[-Inf,60];Test
108308004834;1;61.29578352;(60, Inf];Test
108308004834;2;61.29578352;(60, Inf];Test
108308004834;3;61.29578352;(60, Inf];Test
108308004834;4;61.29578352;(60, Inf];Test
108308004834;5;61.29578352;(60, Inf];Test
108308004834;6;61.29578352;(60, Inf];Test
108308004834;7;61.29578352;(60, Inf];Test
108308004834;8;61.29578352;(60, Inf];Test
108308004852;1;54.14425458;[-Inf,60];Test
108308004852;2;54.14425458;[-Inf,60];Test
108308004852;3;54.14425458;[-Inf,60];Test
108308004852;4;54.14425458;[-Inf,60];Test
108308004873;1;79.29762571;(60, Inf];Test
108308004873;2;79.29762571;(60, Inf];Test
108308004873;3;79.29762571;(60, Inf];Test
108308004873;4;79.29762571;(60, Inf];Test
108308004873;5;79.29762571;(60, Inf];Test
108308004873;6;79.29762571;(60, Inf];Test
108308004873;7;79.29762571;(60, Inf];Test
108308004873;8;79.29762571;(60, Inf];Test
108308004893;1;17.7409972;[-Inf,60];Test
108308004893;2;17.7409972;[-Inf,60];Test
108308004893;3;17.7409972;[-Inf,60];Test
108308004893;4;17.7409972;[-Inf,60];Test
108308004905;1;48.31635013;[-Inf,60];Test
108308004905;2;48.31635013;[-Inf,60];Test
108308004905;3;48.31635013;[-Inf,60];Test
108308004905;4;48.31635013;[-Inf,60];Test
108308004918;1;7.260440591;[-Inf,60];Test
108308004918;2;7.260440591;[-Inf,60];Test
108308004918;3;7.260440591;[-Inf,60];Test
108308004918;4;7.260440591;[-Inf,60];Test
108308004921;1;67.87245768;(60, Inf];Test
108308004921;2;67.87245768;(60, Inf];Test
108308004921;3;67.87245768;(60, Inf];Test
108308004921;4;67.87245768;(60, Inf];Test
108308004933;1;60.0598438;(60, Inf];Test
108308004933;2;60.0598438;(60, Inf];Test
108308004933;3;60.0598438;(60, Inf];Test
108308004933;4;60.0598438;(60, Inf];Test
108308004937;1;51.82067108;[-Inf,60];Test
108308004937;2;51.82067108;[-Inf,60];Test
108308004937;3;51.82067108;[-Inf,60];Test
108308004937;4;51.82067108;[-Inf,60];Test
108308004941;1;32.75709252;[-Inf,60];Test
108308004941;2;32.75709252;[-Inf,60];Test
108308004941;3;32.75709252;[-Inf,60];Test
108308004941;4;32.75709252;[-Inf,60];Test
108308004945;1;42.61720814;[-Inf,60];Test
108308004945;2;42.61720814;[-Inf,60];Test
108308004945;3;42.61720814;[-Inf,60];Test
108308004945;4;42.61720814;[-Inf,60];Test
108308004953;1;48.42604671;[-Inf,60];Test
108308004953;2;48.42604671;[-Inf,60];Test
108308004953;3;48.42604671;[-Inf,60];Test
108308004953;4;48.42604671;[-Inf,60];Test
108308004961;1;50.28943248;[-Inf,60];Test
108308004961;2;50.28943248;[-Inf,60];Test
108308004961;3;50.28943248;[-Inf,60];Test
108308004961;4;50.28943248;[-Inf,60];Test
108308004968;1;58.2570604;[-Inf,60];Test
108308004968;2;58.2570604;[-Inf,60];Test
108308004968;3;58.2570604;[-Inf,60];Test
108308004968;4;58.2570604;[-Inf,60];Test
108308004990;1;40.75045051;[-Inf,60];Test
108308004990;2;40.75045051;[-Inf,60];Test
108308004990;3;40.75045051;[-Inf,60];Test
108308004990;4;40.75045051;[-Inf,60];Test
108308005000;1;59.49235241;[-Inf,60];Test
108308005000;2;59.49235241;[-Inf,60];Test
108308005000;3;59.49235241;[-Inf,60];Test
108308005000;4;59.49235241;[-Inf,60];Test
108308005001;1;3.380994173;[-Inf,60];Test
108308005001;2;3.380994173;[-Inf,60];Test
108308005001;3;3.380994173;[-Inf,60];Test
108308005001;4;3.380994173;[-Inf,60];Test
108308005008;1;53.40378564;[-Inf,60];Test
108308005008;2;53.40378564;[-Inf,60];Test
108308005008;3;53.40378564;[-Inf,60];Test
