-0.0386;-0.0392;-0.03964;-0.03923;-0.03748;-0.03447;-0.0305;-0.02505;-0.01905;-0.01391;-0.01064;-0.0083;-0.0072;-0.00732;-0.00737;-0.00765;-0.00873;-0.00997;-0.01151;-0.01231;-0.01308;-0.01429;-0.01469;-0.0157;-0.01629;-0.01686;-0.01716;-0.01747;-0.01739;-0.01707;-0.01695;-0.01608;-0.01523;-0.01327;-0.01039;-0.00487;0.00319;0.01409;0.02674;0.04067;0.05428;0.06699;0.07877;0.08968;0.10045;0.11039;0.11662;0.11995;0.11921;0.11542;0.10879;0.10095;0.09351;0.08795;0.08349;0.08074;0.07873;0.07789;0.07728;0.07615;0.07514;0.07417;0.07255;0.07171;0.07188;0.07302;0.07593;0.08003;0.08621;0.09426;0.10466;0.11701;0.13096;0.14579;0.16112;0.17516;0.18827;0.20123;0.21433;0.23171;0.25586;0.28923;0.33122;0.38306;0.44187;0.50137;0.5577;0.6058;0.64261;0.66961;0.688;0.69664;0.70475;0.70874;0.7102;0.70799;0.70352;0.69566;0.68785;0.67846;0.66814;0.66019;0.65255;0.64181;0.63492;0.62847;0.6247;0.62077;0.61648;0.61453;0.61154;0.60848;0.60491;0.60024;0.59423;0.58517;0.57505;0.56469;0.55384;0.54128;0.52858;0.51733;0.50643;0.49609;0.48468;0.47677;0.46831;0.4618
0.00337;0.00299;0.00315;0.00292;0.0045;0.00745;0.0113;0.01514;0.02005;0.02467;0.02752;0.02938;0.03036;0.03054;0.0303;0.03029;0.02991;0.02928;0.02816;0.02768;0.027;0.02677;0.02616;0.02564;0.02532;0.02519;0.02515;0.02519;0.02536;0.02565;0.02659;0.02747;0.02834;0.03009;0.03281;0.03741;0.04429;0.05323;0.06418;0.0757;0.08671;0.09686;0.10649;0.11494;0.12382;0.13195;0.13657;0.13988;0.14006;0.13704;0.13195;0.12566;0.11986;0.11584;0.11249;0.10989;0.10847;0.10778;0.10724;0.10665;0.10592;0.10493;0.10357;0.1033;0.10377;0.10461;0.10708;0.11083;0.11624;0.12226;0.13086;0.14061;0.15251;0.16469;0.17706;0.18902;0.19898;0.2098;0.22055;0.23454;0.25418;0.28141;0.31531;0.3573;0.40439;0.45208;0.49734;0.53614;0.5658;0.58683;0.60077;0.60909;0.61496;0.61772;0.61879;0.61712;0.61163;0.60622;0.59947;0.59237;0.58465;0.57722;0.57019;0.56308;0.55628;0.55193;0.54838;0.54454;0.54262;0.53982;0.53782;0.53537;0.53169;0.5291;0.52379;0.51738;0.50978;0.50143;0.493;0.48347;0.47396;0.46521;0.45772;0.44966;0.44054;0.43517;0.42904;0.42424
0.03739;0.03722;0.03718;0.03785;0.03959;0.04306;0.04766;0.05296;0.05885;0.06406;0.06805;0.0705;0.07195;0.07195;0.0717;0.07172;0.07084;0.07005;0.06881;0.06756;0.0671;0.06629;0.06579;0.06466;0.06436;0.06383;0.06349;0.06361;0.0634;0.06347;0.06446;0.06527;0.06598;0.06799;0.0707;0.07577;0.08414;0.09486;0.10751;0.12142;0.13471;0.14703;0.15865;0.16945;0.17996;0.1899;0.1958;0.19963;0.19893;0.19463;0.18796;0.18033;0.17339;0.16798;0.16404;0.16141;0.15917;0.15849;0.15789;0.15716;0.15615;0.15482;0.15332;0.15276;0.1534;0.15376;0.15675;0.1608;0.1673;0.17457;0.18472;0.19663;0.211;0.22531;0.24032;0.2544;0.26711;0.28026;0.29323;0.31028;0.3334;0.36686;0.4076;0.4583;0.51532;0.57369;0.6279;0.6741;0.70983;0.73534;0.75224;0.76337;0.7715;0.77409;0.77451;0.77522;0.76803;0.76216;0.75474;0.74838;0.73706;0.72982;0.72256;0.71248;0.70672;0.70016;0.69658;0.69102;0.68841;0.68562;0.68249;0.68063;0.67539;0.67191;0.66592;0.65796;0.64774;0.63758;0.62666;0.61512;0.60159;0.58976;0.57973;0.56952;0.55868;0.55022;0.54133;0.53613
0.04869;0.04816;0.04844;0.04873;0.05052;0.05305;0.0574;0.06221;0.06712;0.0721;0.07533;0.07744;0.07852;0.07842;0.07803;0.07798;0.07754;0.07681;0.07587;0.07494;0.07417;0.07339;0.07295;0.07218;0.07167;0.07154;0.07116;0.0714;0.07135;0.07163;0.07258;0.0736;0.07404;0.07612;0.0786;0.0838;0.09115;0.10107;0.11276;0.12584;0.13772;0.14894;0.15999;0.16962;0.17911;0.18836;0.19363;0.19741;0.19715;0.19348;0.18761;0.18091;0.17442;0.16951;0.16565;0.16314;0.16134;0.16059;0.15982;0.15917;0.15835;0.15736;0.15579;0.15544;0.15613;0.15659;0.15934;0.16335;0.16963;0.17625;0.18527;0.19661;0.20977;0.22348;0.23748;0.25126;0.26257;0.27483;0.28664;0.30314;0.32533;0.35616;0.39564;0.444;0.49937;0.55558;0.60913;0.65514;0.69062;0.7176;0.73346;0.74316;0.75064;0.75345;0.75433;0.75443;0.74751;0.74106;0.73355;0.72488;0.71542;0.70703;0.69988;0.69014;0.68259;0.67694;0.6727;0.66898;0.66564;0.66316;0.66101;0.65821;0.65389;0.64974;0.64334;0.63585;0.62541;0.6161;0.60502;0.59381;0.58028;0.57088;0.5601;0.55032;0.53986;0.53257;0.52404;0.51915
-0.06478;-0.06499;-0.06487;-0.06427;-0.06266;-0.05926;-0.05496;-0.04995;-0.04452;-0.03924;-0.03554;-0.03344;-0.03238;-0.03222;-0.03204;-0.03205;-0.03295;-0.03367;-0.03457;-0.03568;-0.03653;-0.03727;-0.03784;-0.03854;-0.03904;-0.03931;-0.03965;-0.03956;-0.03946;-0.03959;-0.03858;-0.0378;-0.03707;-0.03539;-0.03262;-0.02708;-0.01949;-0.00935;0.00327;0.01621;0.02885;0.04089;0.05222;0.06255;0.07304;0.08254;0.08811;0.09179;0.09123;0.08739;0.08109;0.07373;0.06725;0.06221;0.05845;0.05568;0.05401;0.05299;0.05258;0.05202;0.05099;0.04972;0.04841;0.04817;0.0481;0.04919;0.05168;0.05562;0.06223;0.06974;0.07972;0.09148;0.10579;0.1199;0.13479;0.14923;0.16159;0.17432;0.1876;0.2047;0.22891;0.26333;0.30704;0.36014;0.42114;0.48291;0.5427;0.59382;0.63375;0.66279;0.6804;0.69128;0.69945;0.70335;0.705;0.70316;0.69603;0.68905;0.68145;0.67241;0.66146;0.65234;0.64428;0.63367;0.62638;0.62038;0.61489;0.61059;0.60731;0.60435;0.60166;0.59909;0.59476;0.58833;0.58236;0.57379;0.56226;0.55108;0.5389;0.52527;0.51049;0.49839;0.48635;0.47632;0.46373;0.45478;0.44562;0.43894
0.04782;0.04776;0.04769;0.04831;0.05058;0.05366;0.05862;0.06408;0.07003;0.07575;0.07961;0.08192;0.08329;0.08356;0.08303;0.08303;0.08233;0.08112;0.07999;0.07894;0.07802;0.07731;0.07614;0.07542;0.075;0.07444;0.07401;0.07405;0.07377;0.07394;0.07478;0.07572;0.07631;0.07872;0.08128;0.08692;0.09526;0.10668;0.11994;0.13437;0.14762;0.16071;0.17292;0.18411;0.19524;0.20535;0.21126;0.2151;0.21429;0.2102;0.20341;0.19569;0.18848;0.18325;0.17878;0.17605;0.17414;0.17298;0.17223;0.17148;0.17053;0.16903;0.16731;0.16677;0.16734;0.16816;0.17097;0.17528;0.18235;0.18992;0.20038;0.21274;0.228;0.2433;0.25853;0.27366;0.28597;0.2999;0.31381;0.331;0.35561;0.38936;0.43297;0.48575;0.54524;0.60454;0.66094;0.70941;0.7463;0.77279;0.79049;0.80087;0.80887;0.81166;0.81275;0.81257;0.80563;0.79996;0.79044;0.7819;0.77233;0.76526;0.75721;0.74486;0.73966;0.73376;0.72894;0.72526;0.72162;0.71962;0.71622;0.71432;0.70911;0.70516;0.69823;0.69023;0.6801;0.66838;0.65713;0.64464;0.62953;0.61952;0.60771;0.59793;0.58591;0.57787;0.5691;0.56119
0.02044;0.02061;0.01974;0.02;0.02136;0.0243;0.02834;0.03321;0.03837;0.04343;0.04675;0.04871;0.04912;0.0497;0.04924;0.04878;0.04786;0.04688;0.04554;0.0441;0.04362;0.04237;0.04117;0.04072;0.03973;0.03927;0.039;0.03884;0.03864;0.03879;0.03942;0.03998;0.04089;0.04276;0.04545;0.05098;0.05887;0.07006;0.0821;0.09529;0.10811;0.12025;0.13089;0.14096;0.15131;0.16047;0.16572;0.16889;0.16852;0.16453;0.15806;0.15086;0.14383;0.13897;0.13486;0.13156;0.12969;0.12873;0.12808;0.1271;0.12631;0.12525;0.12354;0.12271;0.12338;0.12423;0.12669;0.13076;0.13679;0.14388;0.15351;0.16514;0.17855;0.19273;0.20743;0.22052;0.23237;0.24505;0.25712;0.27393;0.29663;0.32786;0.36654;0.41449;0.46914;0.5242;0.57555;0.6194;0.6536;0.67801;0.6935;0.70326;0.709;0.71336;0.71373;0.7124;0.70666;0.70064;0.69263;0.68538;0.67697;0.66862;0.66132;0.65302;0.64481;0.63901;0.63413;0.62995;0.62742;0.62405;0.6224;0.61931;0.61528;0.61032;0.6055;0.59719;0.58816;0.57892;0.56837;0.55786;0.54648;0.53636;0.52606;0.51723;0.50806;0.50103;0.49316;0.4883
-0.04124;-0.04138;-0.04239;-0.042;-0.04042;-0.03763;-0.03315;-0.02819;-0.02218;-0.01678;-0.01339;-0.01107;-0.01028;-0.00985;-0.01011;-0.01074;-0.01193;-0.01278;-0.01416;-0.0154;-0.01675;-0.01767;-0.01888;-0.01971;-0.02083;-0.02147;-0.02179;-0.02215;-0.02237;-0.02202;-0.02161;-0.02086;-0.01984;-0.01817;-0.01513;-0.00918;-4e-04;0.01111;0.02435;0.03919;0.05345;0.06711;0.07931;0.09118;0.10316;0.11321;0.11926;0.12287;0.12254;0.11775;0.10992;0.10165;0.09366;0.08792;0.08323;0.07962;0.07745;0.07638;0.07567;0.07465;0.07363;0.07216;0.07045;0.06938;0.0701;0.07079;0.07361;0.07781;0.08471;0.09272;0.10361;0.11677;0.13216;0.14792;0.16439;0.17999;0.19378;0.20809;0.22185;0.24103;0.26711;0.30295;0.34751;0.40245;0.46506;0.52638;0.58469;0.6338;0.67198;0.69891;0.71668;0.72702;0.73411;0.73916;0.73961;0.73901;0.73254;0.72624;0.719;0.70998;0.70087;0.6922;0.68357;0.67604;0.66697;0.66002;0.6561;0.65088;0.64792;0.64365;0.64106;0.63826;0.63441;0.6294;0.62396;0.61475;0.60391;0.59289;0.58184;0.56837;0.55498;0.54348;0.5314;0.52071;0.51023;0.50148;0.492;0.48564
0.045;0.04465;0.04405;0.04419;0.04515;0.04767;0.05144;0.05582;0.06081;0.0654;0.06841;0.07049;0.07103;0.07157;0.07106;0.07052;0.06977;0.06885;0.06761;0.06653;0.0657;0.0651;0.06368;0.06343;0.06265;0.06218;0.06199;0.06193;0.06176;0.06183;0.06227;0.06283;0.06396;0.06563;0.06811;0.07344;0.08075;0.09104;0.10225;0.11516;0.12777;0.1393;0.14943;0.15964;0.16954;0.17847;0.1834;0.18642;0.18614;0.18244;0.17566;0.16821;0.16118;0.15658;0.15238;0.14901;0.14681;0.14595;0.14507;0.14447;0.14331;0.14226;0.14062;0.13976;0.1405;0.14092;0.14352;0.1474;0.15341;0.16003;0.16931;0.18017;0.1935;0.20724;0.22122;0.23452;0.24628;0.2588;0.27089;0.28766;0.311;0.34134;0.3799;0.42849;0.48348;0.53864;0.59096;0.63614;0.67136;0.69663;0.7127;0.72261;0.72873;0.73426;0.73432;0.73384;0.72724;0.72189;0.71382;0.7071;0.69842;0.68938;0.68202;0.67236;0.66484;0.6585;0.65352;0.64681;0.64446;0.64065;0.63895;0.63637;0.63161;0.6272;0.62171;0.61325;0.60391;0.59443;0.58441;0.57334;0.56221;0.5518;0.54148;0.53333;0.52325;0.51716;0.50939;0.50445
0.02091;0.02084;0.02051;0.02093;0.0225;0.02573;0.02978;0.03462;0.04014;0.04524;0.04862;0.05091;0.0517;0.05255;0.05196;0.05167;0.05107;0.05003;0.0489;0.04775;0.04711;0.04638;0.0455;0.04497;0.04388;0.04366;0.04353;0.04321;0.04321;0.04352;0.04411;0.04482;0.04585;0.04731;0.05004;0.05514;0.06302;0.07335;0.08528;0.09832;0.11128;0.1234;0.13475;0.14544;0.15594;0.16548;0.17097;0.17427;0.1733;0.16943;0.16291;0.15554;0.14864;0.14382;0.13949;0.13651;0.1349;0.13379;0.13331;0.13247;0.13163;0.13025;0.12874;0.12771;0.12857;0.12932;0.13198;0.13561;0.14247;0.1492;0.15915;0.17094;0.18512;0.19984;0.21478;0.22872;0.24162;0.25463;0.26738;0.28471;0.30895;0.34292;0.3845;0.43662;0.49613;0.55611;0.61182;0.66084;0.69844;0.72532;0.74273;0.75291;0.75914;0.76502;0.7643;0.76441;0.75713;0.75055;0.7413;0.73292;0.72456;0.71423;0.7067;0.69759;0.68976;0.68307;0.67755;0.67384;0.67055;0.66717;0.66522;0.66205;0.65769;0.65167;0.64721;0.63799;0.62765;0.61601;0.60519;0.59284;0.57966;0.5678;0.55636;0.54577;0.53415;0.526;0.51726;0.51093
0.02465;0.024;0.0232;0.02334;0.02494;0.02702;0.03106;0.03574;0.0409;0.04581;0.04889;0.05085;0.05136;0.05171;0.05141;0.05064;0.04986;0.04866;0.04721;0.04591;0.04473;0.04388;0.04256;0.04184;0.04085;0.04022;0.03993;0.03945;0.0393;0.03962;0.0398;0.04022;0.04114;0.04296;0.04551;0.05077;0.05909;0.0697;0.08196;0.09522;0.10824;0.12059;0.13181;0.1422;0.15289;0.16254;0.16765;0.17094;0.17004;0.166;0.15943;0.15204;0.14509;0.14001;0.13607;0.13276;0.13112;0.13005;0.12941;0.12839;0.12771;0.12646;0.12472;0.12397;0.12476;0.12549;0.12804;0.13187;0.13835;0.14516;0.15503;0.16682;0.18055;0.19474;0.20968;0.22344;0.23564;0.24848;0.26044;0.27711;0.30007;0.33164;0.37104;0.41888;0.47372;0.5296;0.58153;0.62707;0.66134;0.68689;0.70206;0.71248;0.71902;0.72432;0.72547;0.72392;0.71739;0.71205;0.70443;0.69626;0.6893;0.67941;0.67306;0.66352;0.65634;0.6498;0.64587;0.64121;0.63843;0.63524;0.63433;0.63105;0.62652;0.62195;0.61685;0.60857;0.59992;0.58963;0.57851;0.56657;0.55478;0.54474;0.5337;0.52403;0.51377;0.50621;0.49732;0.49105
