Circuit;Nb_Rep;Type_Rep;Resolution;Unite_X;Abs_ou_Ref;Labo_ou_Terrain;Date;Heure;Temperature;Hygrometrie;Year;Sample_ID;Team;Spectro;Rep
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:52:54;;;2022;BGE103;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:53:00;;;2022;BGE103;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:53:06;;;2022;BGE103;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:57:52;;;2022;BGE104;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:58:00;;;2022;BGE104;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:58:08;;;2022;BGE104;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:58:12;;;2022;BGE104;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:58:18;;;2022;BGE104;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:33:40;;;2022;BGE105;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:33:48;;;2022;BGE105;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:33:52;;;2022;BGE105;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:33:58;;;2022;BGE105;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:34:06;;;2022;BGE105;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:02:20;;;2022;BGE106;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:02:26;;;2022;BGE106;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:02:30;;;2022;BGE106;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:02:36;;;2022;BGE106;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:02:40;;;2022;BGE106;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;12:12:00;;;2022;BGE107;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;12:12:04;;;2022;BGE107;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;12:12:08;;;2022;BGE107;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;12:12:14;;;2022;BGE107;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;12:12:20;;;2022;BGE107;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:43:00;;;2022;BGE108;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:43:08;;;2022;BGE108;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:43:14;;;2022;BGE108;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:43:20;;;2022;BGE108;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:43:24;;;2022;BGE108;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:25:42;;;2022;BGE109;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:25:46;;;2022;BGE109;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:25:50;;;2022;BGE109;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:25:58;;;2022;BGE109;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:26:02;;;2022;BGE109;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:21:38;;;2022;BGE11;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:21:42;;;2022;BGE11;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:21:48;;;2022;BGE11;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:21:54;;;2022;BGE11;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:21:58;;;2022;BGE11;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:45:14;;;2022;BGE110;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:45:22;;;2022;BGE110;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:45:28;;;2022;BGE110;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:45:34;;;2022;BGE110;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:45:44;;;2022;BGE110;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:06:12;;;2022;BGE111;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:06:18;;;2022;BGE111;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:06:22;;;2022;BGE111;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:06:24;;;2022;BGE111;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:06:28;;;2022;BGE111;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:04:58;;;2022;BGE112;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:05:06;;;2022;BGE112;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:05:12;;;2022;BGE112;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:05:18;;;2022;BGE112;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:05:24;;;2022;BGE112;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:01:30;;;2022;BGE113;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:01:34;;;2022;BGE113;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:01:38;;;2022;BGE113;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:01:42;;;2022;BGE113;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:01:46;;;2022;BGE113;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:54:20;;;2022;BGE114;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:54:26;;;2022;BGE114;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:54:32;;;2022;BGE114;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:54:38;;;2022;BGE114;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:54:44;;;2022;BGE114;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:16:34;;;2022;BGE115;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:16:42;;;2022;BGE115;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:16:50;;;2022;BGE115;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:17:00;;;2022;BGE115;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:17:06;;;2022;BGE115;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:24:08;;;2022;BGE116;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:24:16;;;2022;BGE116;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:24:22;;;2022;BGE116;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:24:28;;;2022;BGE116;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:24:36;;;2022;BGE116;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:46:48;;;2022;BGE117;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:46:52;;;2022;BGE117;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:46:56;;;2022;BGE117;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:47:02;;;2022;BGE117;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:47:10;;;2022;BGE117;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:56:04;;;2022;BGE118;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:56:10;;;2022;BGE118;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:56:18;;;2022;BGE118;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:56:22;;;2022;BGE118;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:56:30;;;2022;BGE118;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:06:26;;;2022;BGE119;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:06:32;;;2022;BGE119;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:06:38;;;2022;BGE119;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:06:42;;;2022;BGE119;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:06:48;;;2022;BGE119;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:57:28;;;2022;BGE12;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:57:34;;;2022;BGE12;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:57:40;;;2022;BGE12;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:57:44;;;2022;BGE12;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:57:50;;;2022;BGE12;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:23:22;;;2022;BGE120;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:23:28;;;2022;BGE120;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:23:36;;;2022;BGE120;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:23:38;;;2022;BGE120;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:23:44;;;2022;BGE120;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:56:06;;;2022;BGE121;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:56:14;;;2022;BGE121;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:56:22;;;2022;BGE121;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:56:30;;;2022;BGE121;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:56:36;;;2022;BGE121;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:14:50;;;2022;BGE122;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:15:00;;;2022;BGE122;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:15:08;;;2022;BGE122;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:15:14;;;2022;BGE122;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:15:20;;;2022;BGE122;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:22:34;;;2022;BGE123;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:22:42;;;2022;BGE123;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:22:50;;;2022;BGE123;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:23:00;;;2022;BGE123;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:23:08;;;2022;BGE123;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:47:52;;;2022;BGE124;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:47:58;;;2022;BGE124;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:48:02;;;2022;BGE124;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:48:10;;;2022;BGE124;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:48:16;;;2022;BGE124;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:17:54;;;2022;BGE125;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:18:00;;;2022;BGE125;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:18:04;;;2022;BGE125;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:18:10;;;2022;BGE125;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:18:16;;;2022;BGE125;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:46:20;;;2022;BGE13;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:46:28;;;2022;BGE13;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:46:32;;;2022;BGE13;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:46:36;;;2022;BGE13;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:46:42;;;2022;BGE13;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:07:56;;;2022;BGE130;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:08:02;;;2022;BGE130;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:08:10;;;2022;BGE130;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:08:16;;;2022;BGE130;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:08:28;;;2022;BGE130;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:00:20;;;2022;BGE133;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:00:26;;;2022;BGE133;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:00:32;;;2022;BGE133;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:00:36;;;2022;BGE133;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:00:42;;;2022;BGE133;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:57:26;;;2022;BGE134;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:57:34;;;2022;BGE134;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:57:40;;;2022;BGE134;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:57:46;;;2022;BGE134;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:57:52;;;2022;BGE134;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:12:54;;;2022;BGE135;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:13:04;;;2022;BGE135;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:13:10;;;2022;BGE135;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:13:20;;;2022;BGE135;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:13:32;;;2022;BGE135;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:21:06;;;2022;BGE136;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:21:10;;;2022;BGE136;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:21:16;;;2022;BGE136;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:21:22;;;2022;BGE136;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:21:28;;;2022;BGE136;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:28:04;;;2022;BGE137;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:28:10;;;2022;BGE137;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:28:14;;;2022;BGE137;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:28:18;;;2022;BGE137;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
