Circuit;Nb_Rep;Type_Rep;Resolution;Unite_X;Abs_ou_Ref;Labo_ou_Terrain;Date;Heure;Temperature;Hygrometrie;Year;Sample_ID;Team;Spectro;Rep
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE0;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE1;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE2;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE3;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE4;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE5;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE6;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE7;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE8;PSH_Avignon;Felix_F-750;Mesure_1
D;1;1;3;nm;Ref;Terrain;;;;;2022;BGE9;PSH_Avignon;Felix_F-750;Mesure_1
