database_name,dataset,variant,seed,n_train,n_test,n_features,rmsep,r2,n_components,fit_time_s,selected_operators,block_sizes,status,status_details
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,PLS-standard-numpy,0,2925,3925,196,49.058682501874756,-14.211033556718059,10,1.1731054250267334,,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,AOM-PLS-compact-numpy,0,2925,3925,196,46.381550067680614,-12.59619798522471,13,1.234409417025745,sg_smooth_w21_p3,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,MBPLS-blocks3-vanilla,0,2925,3925,196,48.697913514633036,-13.988137579420659,10,0.5046570279519074,,"65,66,65",ok,
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,lazy-V1-POP-blocks3-holdout,0,2925,3925,196,27.68803688062616,-3.845195356632524,1,1.6672290840069763,mask_0_65,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,lazy-V2-AOM-combined-compact-holdout,0,2925,3925,196,46.381550067680614,-12.59619798522471,13,4.065494548995048,sg_smooth_w21_p3,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,moe-view-soft-pls,0,2925,3925,196,43.960128188153874,-11.213632919050205,10,0.3110125350067392,"e0=0.450,e2=0.550",,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,moe-preproc-soft-pls-compact,0,2925,3925,196,43.941097410503765,-11.203060401168164,10,10.641535440983716,"e0=0.002,e2=0.108,e3=0.149,e4=0.042,e5=0.217,e8=0.481",,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,PLS-standard-numpy,0,3734,3116,196,37.17071139525648,-4.76458588137777,8,10.414357982983347,,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,AOM-PLS-compact-numpy,0,3734,3116,196,50.78026849355085,-9.758614677755862,15,13.17627266899217,fd_d1,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,MBPLS-blocks3-vanilla,0,3734,3116,196,41.24021244678198,-6.095910931107869,5,1.0833958809962496,,"65,66,65",ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,lazy-V1-POP-blocks3-holdout,0,3734,3116,196,26.204799897737708,-1.8650226735272004,1,23.781123684020713,mask_0_65,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,lazy-V2-AOM-combined-compact-holdout,0,3734,3116,196,50.78026849355085,-9.758614677755862,15,43.46384381799726,fd_d1,,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,moe-view-soft-pls,0,3734,3116,196,44.862852510315065,-7.3973090199192075,10,0.4679290520143695,"e0=0.428,e1=0.212,e2=0.361",,ok,
ECOSIS_LeafTraits,Chla+b_spxyG_species,moe-preproc-soft-pls-compact,0,3734,3116,196,48.699482294703735,-8.894983096738523,10,30.965567312960047,"e2=0.043,e3=0.103,e5=0.142,e6=0.026,e8=0.686",,ok,
GRAPEVINES,grapevine_chloride_556_KS,PLS-standard-numpy,0,388,167,1023,1168.0573377036449,0.38944342772459495,12,0.7824932619696483,,,ok,
GRAPEVINES,grapevine_chloride_556_KS,AOM-PLS-compact-numpy,0,388,167,1023,977.5131269359118,0.5723949919450751,15,2.334428845962975,sg_smooth_w21_p3,,ok,
GRAPEVINES,grapevine_chloride_556_KS,MBPLS-blocks3-vanilla,0,388,167,1023,1064.7246585238956,0.49269141588450793,14,0.8693732689716853,,"341,341,341",ok,
GRAPEVINES,grapevine_chloride_556_KS,lazy-V1-POP-blocks3-holdout,0,388,167,1023,1503.8546921404459,-0.012067169349096796,1,1.1361475440207869,mask_341_682,,ok,
GRAPEVINES,grapevine_chloride_556_KS,lazy-V2-AOM-combined-compact-holdout,0,388,167,1023,1022.4440167609546,0.5321822862354821,6,7.708158220979385,mask_682_1023__detrend_d2,,ok,
GRAPEVINES,grapevine_chloride_556_KS,block-sparse-V1-blocks3-holdout,0,388,167,1023,1060.0189571159622,0.4971657507669195,15,1.6226527599501424,"k0_op0,k2_op2,k1_op1,k0_op0,k0_op0,k0_op0,k1_op1,k1_op1,k1_op1,k2_op2,k1_op1,k1_op1,k1_op1,k2_op2,k2_op2",,ok,
GRAPEVINES,grapevine_chloride_556_KS,moe-view-soft-pls,0,388,167,1023,979.9396325730615,0.570269447547005,10,0.18859328899998218,"e0=0.126,e1=0.676,e2=0.198",,ok,
GRAPEVINES,grapevine_chloride_556_KS,moe-preproc-soft-pls-compact,0,388,167,1023,939.3362017722678,0.6051431222877892,10,2.9532763369497843,"e2=0.225,e3=0.141,e4=0.093,e5=0.090,e6=0.346,e8=0.106",,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,PLS-standard-numpy,0,82,37,257,5.198643436576052,-0.4936012315665119,8,0.12418940401403233,,,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,AOM-PLS-compact-numpy,0,82,37,257,5.117988787348381,-0.44761562109835684,7,0.3599043259746395,detrend_d1,,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,MBPLS-blocks3-vanilla,0,82,37,257,5.176461657057847,-0.48088250913747843,8,0.09819472202798352,,"86,85,86",ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,lazy-V1-POP-blocks3-holdout,0,82,37,257,4.365914488953145,-0.053428469914601706,2,0.1303235440282151,"mask_171_257,mask_86_171",,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,lazy-V2-AOM-combined-compact-holdout,0,82,37,257,4.548030258273708,-0.1431449221251886,9,1.4444504900020547,mask_171_257__detrend_d1,,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,block-sparse-V1-blocks3-holdout,0,82,37,257,5.316033030188632,-0.5618162677767269,15,0.18393261602614075,"k0_op0,k2_op2,k1_op1,k1_op1,k2_op2,k1_op1,k1_op1,k2_op2,k2_op2,k1_op1,k2_op2,k1_op1,k1_op1,k1_op1,k1_op1",,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,moe-view-soft-pls,0,82,37,257,4.252974290764836,0.00036807980033526366,10,0.02318576700054109,"e0=0.109,e1=0.101,e2=0.790",,ok,
GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,moe-preproc-soft-pls-compact,0,82,37,257,4.709763066083456,-0.22589343702733244,10,0.8415086109889671,"e2=0.383,e3=0.125,e4=0.263,e5=0.214,e6=0.015",,ok,
IncombustibleMaterial,TIC_spxy70,PLS-standard-numpy,0,43,19,254,4.619262848171769,0.5378209597293293,1,0.09201105404645205,,,ok,
IncombustibleMaterial,TIC_spxy70,AOM-PLS-compact-numpy,0,43,19,254,2.9500620105293316,0.811493128655182,12,0.19409546500537544,sg_d1_w21_p3,,ok,
IncombustibleMaterial,TIC_spxy70,MBPLS-blocks3-vanilla,0,43,19,254,3.187715579965976,0.7798979813641571,6,0.016235783987212926,,"85,84,85",ok,
IncombustibleMaterial,TIC_spxy70,lazy-V1-POP-blocks3-holdout,0,43,19,254,4.756268573671011,0.5099982447996323,1,0.0313629430020228,mask_0_85,,ok,
IncombustibleMaterial,TIC_spxy70,lazy-V2-AOM-combined-compact-holdout,0,43,19,254,5.4405706121940565,0.3588586340480949,10,0.6828215399873443,mask_85_169__sg_smooth_w21_p3,,ok,
IncombustibleMaterial,TIC_spxy70,block-sparse-V1-blocks3-holdout,0,43,19,254,5.757904497965317,0.2818853113119296,11,0.20889752701623365,"k1_op1,k0_op0,k0_op0,k0_op0,k1_op1,k1_op1,k1_op1,k1_op1,k2_op2,k1_op1,k1_op1",,ok,
IncombustibleMaterial,TIC_spxy70,moe-view-soft-pls,0,43,19,254,4.104503488505722,0.6350896732946016,10,0.026433256978634745,"e1=0.571,e2=0.429",,ok,
IncombustibleMaterial,TIC_spxy70,moe-preproc-soft-pls-compact,0,43,19,254,4.44483855925465,0.572065915715577,10,0.19260816200403497,"e1=0.087,e3=0.022,e4=0.075,e8=0.816",,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,PLS-standard-numpy,0,343,147,1003,0.841335729948319,0.8730664444987445,13,0.5133971989853308,,,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,AOM-PLS-compact-numpy,0,343,147,1003,0.7946789148284525,0.8867544463678159,14,1.7593271619989537,identity,,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,MBPLS-blocks3-vanilla,0,343,147,1003,0.8601528168834598,0.8673250260480849,9,0.6063155090087093,,"334,335,334",ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,lazy-V1-POP-blocks3-holdout,0,343,147,1003,1.9471081010078253,0.32014247872055235,2,0.7524459139676765,mask_0_334,,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,lazy-V2-AOM-combined-compact-holdout,0,343,147,1003,0.7946789148284525,0.8867544463678159,14,5.9684769220184535,identity,,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,block-sparse-V1-blocks3-holdout,0,343,147,1003,1.0245020573645252,0.811781005541695,14,0.7941206519608386,"k2_op2,k2_op2,k2_op2,k2_op2,k2_op2,k2_op2,k0_op0,k0_op0,k0_op0,k0_op0,k0_op0,k0_op0,k1_op1,k1_op1",,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,moe-view-soft-pls,0,343,147,1003,0.8602508323305482,0.8672947873798947,10,0.12015188799705356,"e1=0.192,e2=0.808",,ok,
MANURE21,All_manure_MgO_SPXY_strat_Manure_type,moe-preproc-soft-pls-compact,0,343,147,1003,0.8185193015899042,0.8798577864810376,10,2.795258700964041,"e2=0.204,e5=0.066,e6=0.690,e7=0.040",,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,PLS-standard-numpy,0,343,147,1003,1.7954313122451941,0.9366286362827471,13,0.40512033697450534,,,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,AOM-PLS-compact-numpy,0,343,147,1003,1.7313050242229395,0.9410745861042047,12,1.356654993025586,sg_smooth_w11_p2,,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,MBPLS-blocks3-vanilla,0,343,147,1003,1.7941486907214892,0.9367191465034127,8,0.32501544000115246,,"334,335,334",ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,lazy-V1-POP-blocks3-holdout,0,343,147,1003,4.9173930580376695,0.5246370707965529,2,0.29582484101410955,mask_0_334,,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,lazy-V2-AOM-combined-compact-holdout,0,343,147,1003,1.7382391162369526,0.9406016336532209,11,5.0322967389947735,mask_669_1003__sg_d1_w11_p2,,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,block-sparse-V1-blocks3-holdout,0,343,147,1003,1.6140360677426977,0.9487867975616806,15,1.379754638997838,"k2_op2,k2_op2,k2_op2,k2_op2,k2_op2,k2_op2,k1_op1,k1_op1,k0_op0,k0_op0,k0_op0,k1_op1,k2_op2,k2_op2,k2_op2",,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,moe-view-soft-pls,0,343,147,1003,1.5499560841855566,0.9527725769067614,10,0.11878814396914095,"e1=0.203,e2=0.797",,ok,
MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,moe-preproc-soft-pls-compact,0,343,147,1003,1.6679788161286708,0.9453063982085005,10,2.849370178009849,"e2=0.495,e4=0.087,e6=0.418",,ok,
